beta, gamma, t0 
0.0270071, 0.771485, -0.385046
0.0295927, 0.717573, -0.164254
0.0340731, 0.761826, -0.743109
0.0342738, 0.577796, -1.49692
0.0304057, 0.82631, 0.0932816
0.0340512, 0.632679, 0.0569854
0.0258175, 0.59552, 0.113
0.0222666, 0.508739, -1.58408
0.0311433, 0.688896, 0.113373
0.0255717, 0.82403, -0.5101
0.0330962, 0.861426, -0.565043
0.0413217, 1.19085, -0.0373619
0.0392581, 0.835701, -0.397198
0.0308227, 0.691283, -0.364659
0.0347091, 0.706329, -0.543091
0.0417575, 0.732533, -0.592035
0.0290271, 0.920966, -0.471086
0.0299616, 0.717346, -1.07008
0.0307911, 0.787266, -0.494333
0.0316359, 0.962419, -0.50646
0.0317766, 0.668167, -2.36361
0.0325565, 0.70705, -0.111455
0.0278988, 0.616391, -0.297264
0.0300641, 0.688609, -0.0925576
0.0317625, 0.716316, 0.0248149
0.0400996, 0.620355, 0.111296
0.03618, 0.897046, 0.111663
0.0362854, 0.935959, 0.031044
0.0308073, 0.872218, 0.00544767
0.0391205, 0.716572, -0.244088
0.0286832, 0.762159, -0.136213
0.0285377, 0.637118, -0.0027759
0.0412134, 0.968479, -0.00425798
0.0383185, 0.865104, -0.307578
0.0310076, 0.814658, -0.0906052
0.0300013, 1.08494, -0.0387044
0.0386943, 0.745434, -0.218547
0.0327465, 0.791839, 0.305922
0.0285062, 0.692068, -0.0211429
0.0322267, 0.782593, 0.147169
0.0267505, 0.852081, -0.00196919
0.0410116, 0.953979, 0.0496228
0.0338245, 0.867722, -0.0438911
0.0513555, 0.694624, 0.148924
0.03576, 0.684555, 0.0115331
0.0586936, 0.968053, 0.350895
0.0306908, 1.02359, 0.224254
0.0322534, 0.739013, -0.499149
0.0350959, 0.764334, 0.236585
0.0368046, 0.694448, 0.198839
0.0301264, 0.689915, 0.00820804
0.0296987, 0.722703, -0.105147
0.0410276, 0.627204, -2.02138
0.0391591, 0.675178, 0.33007
0.0331063, 0.654537, 0.0379425
0.0264623, 0.536735, 0.179135
0.0385212, 0.525826, 0.0485197
0.0279753, 0.674079, 0.18682
0.032015, 0.554771, 0.264277
0.0416602, 0.73472, -0.259103
0.0264756, 0.701897, -0.163369
0.0263157, 0.654501, -0.139234
0.0297003, 0.714331, -0.959179
0.0257201, 0.612519, -1.18454
0.0269282, 0.579001, -1.02014
0.0290589, 0.654035, -1.4354
0.0281728, 0.650743, -1.19522
0.0259292, 0.55017, -0.206574
0.0225865, 0.561249, -1.10383
0.0203838, 0.753688, -0.585434
0.0313007, 0.715383, -0.612919
0.0279498, 0.756407, -0.254632
0.0274901, 0.678425, -0.605718
0.0334837, 0.642321, -0.358362
0.0206868, 0.700969, -1.73902
0.0270321, 0.732887, -1.23227
0.027047, 0.707082, -1.19666
0.0240614, 0.728053, -0.563738
0.0251457, 0.858508, -2.11761
0.0267359, 0.85285, -0.549877
0.0371854, 0.798866, -1.66079
0.034633, 0.825076, -1.42615
0.034774, 0.919771, -0.0683543
0.0440061, 0.810707, 0.0285165
0.0382297, 0.87671, -0.530009
0.0311847, 1.14204, -0.1787
0.0283803, 0.978833, -1.03956
0.021226, 0.808768, -1.30074
0.0335747, 0.798862, -0.888989
0.0269046, 0.69984, -2.49808
0.0298111, 0.536668, -1.36828
0.0249395, 0.393576, -0.840124
0.0296245, 0.596523, -1.21598
0.0264748, 0.656932, -0.917372
0.0242218, 0.433998, -0.861962
0.0254622, 0.556203, -1.12521
0.0244904, 0.496128, -1.45793
0.025366, 0.459818, -1.61979
0.0226478, 0.528377, -0.993518
0.0278441, 0.612175, -0.590928
0.0263985, 0.628131, -0.629779
0.0257069, 0.685234, -0.641996
0.0261772, 0.576264, -2.42301
0.0298065, 0.470377, -1.8316
0.0270097, 0.680923, -0.637925
0.0224061, 0.659452, -0.855224
0.0239506, 0.571468, -1.67935
0.0317366, 0.736473, -0.94311
0.0220751, 0.712127, 0.261261
0.0356029, 0.621164, -0.100148
0.034272, 0.657222, -0.331545
0.0283878, 0.67532, -0.809098
0.035167, 0.65003, -0.103066
0.0427655, 0.75341, 0.0135755
0.0386738, 0.55061, -0.754601
0.0251019, 0.645792, -1.30234
0.0309766, 0.583143, -0.713296
0.0304221, 0.538181, -0.429509
0.0272604, 0.802094, -2.06861
0.0274648, 0.851152, -1.35014
0.0238453, 0.814544, -0.967457
0.0322126, 0.695764, -0.304463
0.0320935, 0.573809, -0.432327
0.0338662, 0.635111, 0.0231858
0.0309245, 0.72426, -1.23906
0.0229104, 0.774021, -0.370373
0.0277958, 0.595117, -0.2072
0.0277589, 0.637258, -0.827804
0.0292019, 0.586081, -0.580798
0.0407819, 0.601576, -0.411048
0.031989, 0.995446, -0.336427
0.0290452, 0.736941, -0.556774
0.0302267, 0.650941, -0.668185
0.0285891, 0.61004, -0.102728
0.0284, 0.756963, -0.061965
0.0308249, 0.699041, -0.0289863
0.0407989, 0.75701, -0.39234
0.0356484, 0.907558, -0.254876
0.0414661, 1.02273, -0.412192
0.0461232, 0.990569, 0.0418607
0.0462983, 1.14139, 0.227797
0.0529672, 1.17201, -0.0806894
0.045657, 1.053, 0.251641
0.046747, 1.44482, 0.358121
0.0553785, 1.37308, -0.150285
0.063437, 1.30919, -0.204904
0.0507325, 1.38995, -0.230119
0.0685184, 1.29461, -0.299873
0.0468092, 1.86753, -0.311745
0.0696427, 1.27782, 0.05566
0.041402, 1.22601, 0.499851
0.0456779, 1.31496, 0.407907
0.0438159, 1.27438, 0.240491
0.0470252, 1.56925, 0.416215
0.0644966, 1.27741, 0.0802763
0.0488236, 1.24391, -0.398347
0.0421362, 1.43283, 0.315051
0.0599773, 1.21378, 0.286899
0.0485093, 1.22062, 0.252954
0.0603493, 1.51217, 0.395862
0.0545405, 1.22476, 0.289367
0.0416741, 1.12894, -0.319461
0.0397158, 1.02734, 0.20868
0.0366623, 1.37017, -0.780137
0.0356774, 1.19214, -0.115103
0.0341873, 0.983957, -0.0584249
0.0351853, 0.94703, 0.196315
0.0311432, 0.835414, 0.0586705
0.0327437, 0.771282, -0.261905
0.0385571, 0.869539, -0.379783
0.0356332, 0.91882, 0.0475642
0.0286291, 1.16053, -1.52103
0.0380745, 0.829851, -0.953304
0.0365018, 0.962189, -0.567992
0.0319084, 0.966925, -0.903986
0.0329066, 0.537936, -1.34009
0.0219413, 0.525751, -0.910188
0.0222701, 0.784722, -1.20437
0.0267369, 0.585902, -1.03724
0.0376412, 0.605513, -1.62516
0.0201864, 0.614115, -1.23776
0.023522, 0.522118, -2.28095
0.0220894, 0.509811, -3.29011
0.0213522, 0.59764, -2.01898
0.0278966, 0.441088, -0.915085
0.0278361, 0.625111, -0.752811
0.0253127, 0.494346, -0.67943
0.022303, 0.553131, -0.738317
0.0274166, 0.641964, -0.659224
0.0274628, 0.612253, -0.657299
0.0328133, 0.654173, -1.59094
0.0398674, 0.902331, -0.452682
0.0325831, 0.673518, -0.779469
0.0278162, 0.788308, -1.0595
0.0301172, 0.613908, -1.64399
0.0293662, 0.699307, -1.54979
0.0368009, 0.640999, -1.73683
0.024676, 0.908195, -1.51864
0.0283177, 0.835198, -1.42097
0.0326081, 0.734476, -0.287497
0.0374075, 0.75442, -0.413497
0.0367101, 0.788602, -0.501877
0.028723, 0.981943, -1.8199
0.0372782, 0.913191, 0.388352
0.0400487, 0.843737, -0.34523
0.0337483, 0.864981, 0.0870153
0.0417324, 0.51182, 0.380715
0.0345159, 0.608517, -0.00390243
0.0352951, 0.554046, 0.193388
0.0350458, 0.844305, 0.235248
0.0398435, 0.695574, 0.396288
0.0422196, 0.873907, -0.210731
0.0404929, 0.885303, 0.322057
0.0500772, 0.739054, 0.368823
0.0375322, 1.15253, 0.264451
0.0460609, 0.908212, 0.264774
0.0317916, 1.05678, -0.102751
0.0322289, 0.830958, -0.664972
0.0407162, 0.831097, -0.422317
0.0312232, 0.902417, -0.102705
0.0386436, 0.808776, -1.02254
0.0253752, 0.769918, -1.12639
0.0247882, 0.6768, -0.70158
0.0369058, 0.662399, -0.527959
0.0247146, 0.618375, -0.563283
0.0297142, 0.759106, -1.84398
0.0229296, 0.89524, -2.18251
0.024027, 0.956137, -2.41831
0.0356152, 0.852535, -0.689897
0.034993, 0.669382, -0.00094834
0.0347069, 0.702538, 0.183839
0.0282751, 0.623674, 0.0763315
0.0374796, 0.717883, 0.0345299
0.0422982, 0.828133, -0.279815
0.0296209, 0.582334, 0.0241956
0.0363514, 0.795618, 0.106222
0.0282324, 0.898557, -0.0568846
0.0379488, 0.858801, 0.193293
0.0318632, 1.00648, -0.502186
0.0334866, 0.709013, -0.808239
0.0365168, 0.897743, -0.485118
0.026683, 0.763615, -3.40519
0.0272727, 0.855797, -0.9068
0.0304727, 0.460393, -0.348966
0.0235509, 0.545795, -0.860887
0.0229227, 0.553031, -1.05802
0.0210215, 0.487298, -0.96195
0.0248063, 0.514551, -0.337555
0.032102, 0.547469, -0.802989
0.0238449, 0.601943, -0.628924
0.0334388, 0.664442, -0.617734
0.0327346, 0.835085, -1.94474
0.0370105, 0.584744, -0.436108
0.0299278, 0.708145, -0.845835
0.0234415, 0.712733, -0.849663
0.0348296, 0.921542, -0.988121
0.0317324, 0.824121, -2.03461
0.0234997, 0.930365, -1.39652
0.0256111, 0.730547, -1.26981
0.0292231, 0.928303, -1.03154
0.0260256, 0.838781, -1.74285
0.027567, 0.61948, -0.233055
0.0270194, 0.627965, -0.165789
0.0273161, 0.839783, -0.360012
0.0315302, 0.499538, -0.968957
0.0285299, 0.573576, -0.542797
0.0364682, 0.707374, -0.45107
0.0296072, 0.725749, -0.540359
0.0270245, 0.872686, -1.27032
0.0269715, 0.577699, -4.18226
0.0279013, 0.629872, -1.67351
0.0219707, 0.666995, -1.32442
0.0237048, 0.642543, -1.61381
0.0254344, 0.713214, 0.0437802
0.0262825, 0.731393, -0.510158
0.0367476, 0.579721, -0.198251
0.0297209, 0.800189, -0.210719
0.02768, 0.794823, -0.528073
0.0210587, 0.585724, -1.08585
0.0265066, 0.465354, -0.577503
0.023198, 0.497271, -0.805463
0.0273196, 0.66305, -1.46844
0.0322585, 0.604268, -0.801261
0.0285318, 0.549924, -1.25649
0.0303317, 0.675151, -0.420273
0.0209259, 0.830599, -0.7497
0.0353411, 0.73783, -0.285237
0.0298912, 1.28413, 0.134171
0.0457452, 1.33625, 0.125539
0.0594125, 1.17105, -0.049226
0.0563746, 0.992018, 0.44437
0.0471978, 1.14221, 0.32814
0.0302323, 1.17412, 0.310836
0.0479338, 1.14557, 0.229439
0.0569715, 1.23668, 0.222896
0.0496524, 1.06978, -0.110059
0.0471891, 1.23253, -0.429794
0.0507962, 1.0493, -0.136214
0.0364663, 1.09524, 0.0580232
0.0412937, 1.17615, 0.172821
0.0393958, 1.50077, 0.217833
0.0404282, 0.869141, -0.265022
0.0300144, 0.866396, -0.291703
0.0361353, 0.745038, -0.0226242
0.0557163, 0.793415, 0.00522562
0.0298438, 0.803312, -0.0962795
0.0274367, 0.811175, -1.12859
0.0374043, 0.688837, 0.0829027
0.0329638, 0.612562, 0.00369653
0.0289591, 0.676565, 0.155175
0.0335963, 0.653461, 0.107164
0.0312551, 1.00953, -0.147229
0.0448181, 0.734328, -0.56942
0.0306777, 0.761923, -0.645157
0.0354718, 0.681007, -1.3349
0.0298027, 0.768406, -1.41628
0.0395118, 0.926012, -0.892318
0.0329022, 0.594906, -2.41955
0.0308529, 0.827037, -1.8307
0.0381819, 0.753145, -0.726699
0.0296845, 0.714605, -0.909922
0.0315922, 0.813689, -0.120691
0.0290206, 0.66746, 0.0119873
0.0240897, 0.632218, -1.66405
0.0385909, 0.434877, -1.00993
0.0280538, 0.566569, -1.04172
0.0320891, 0.573609, -0.687293
0.0266018, 0.768578, -0.991864
0.0244454, 0.73049, -0.712418
0.0331917, 0.742936, -1.14217
0.0307545, 0.698499, -0.886958
0.0320167, 0.653883, -0.766621
0.0354073, 0.642358, -0.871239
0.0334035, 0.596914, -1.33891
0.03238, 0.767195, -0.503985
0.0210239, 0.71533, -1.56615
0.0237022, 0.650959, -1.55264
0.0167937, 0.744798, -2.10581
0.0210034, 0.744455, -0.873384
0.0273223, 0.563057, -1.18465
0.0277466, 0.536507, -1.67898
0.030124, 0.376698, -0.527421
0.0292027, 0.492688, -0.325843
0.0256604, 0.575495, -1.46505
0.0302446, 0.581159, -0.219989
0.0292346, 0.499502, -0.214624
0.0259111, 0.480093, -0.0123531
0.0319311, 0.636675, -0.0305519
0.0226285, 0.742951, -0.718546
0.0336152, 0.946855, 0.0951952
0.0374075, 0.754916, -0.800623
0.031283, 0.63998, -0.436326
0.0275317, 0.686449, -0.643054
0.0243097, 0.658794, -0.700384
0.0303093, 0.609422, -0.445049
0.0267624, 0.638496, -0.894334
0.0269465, 0.863201, 0.164689
0.0339671, 0.809591, 0.217918
0.0397516, 0.671602, -0.173089
0.0532918, 1.05662, 0.172093
0.0612675, 1.01512, 0.238031
0.0553428, 1.26277, 0.0489443
0.0459592, 1.02537, -0.149631
0.031274, 1.15727, 0.356442
0.0450502, 0.954536, -0.210145
0.0427331, 0.942963, -0.607647
0.0482491, 0.854496, 0.0521259
0.0515938, 1.07752, 0.503373
0.044274, 1.08241, 0.494082
0.0408898, 1.22286, 0.387357
0.0461029, 1.18479, 0.505896
0.0547659, 1.15375, 0.527466
0.0507408, 1.03187, 0.400344
0.0364967, 1.31178, -0.0813922
0.0479277, 1.29578, -0.383718
0.0596354, 1.22145, -0.144133
0.0723158, 1.35692, -0.264947
0.059073, 1.28363, -0.719531
0.05217, 0.909379, -1.78986
0.0555441, 1.3838, -0.144815
0.0470306, 0.957384, -0.0950838
0.0440308, 1.348, 0.324556
0.05998, 1.53066, 0.166889
0.0441907, 1.45184, 0.131202
0.0457522, 1.68441, 0.0707232
0.0638727, 1.042, -0.0222613
0.0591097, 0.937129, 0.0907591
0.047605, 1.17171, 0.366653
0.0493457, 1.22679, 0.315681
0.0323344, 1.39194, 0.324821
0.0583367, 1.04681, 0.269747
0.0429066, 1.66301, 0.273102
0.0459405, 1.09367, -0.0844503
0.0514513, 1.41403, -0.489002
0.0600767, 1.46298, 0.240946
0.0441828, 1.41658, 0.307314
0.0515679, 1.37001, -0.0941455
0.0331952, 1.08172, -0.444701
0.0318216, 1.15373, -0.305788
0.0281701, 1.33415, 0.186275
0.0385531, 0.979776, 0.107316
0.0380038, 0.9164, 0.0415902
0.0313912, 0.958943, 0.171323
0.0355377, 0.638825, 0.0678508
0.0327784, 0.732448, 0.0889657
0.0437538, 0.881219, -0.47758
0.0335552, 0.719159, 0.0341344
0.0356939, 0.679776, -0.748563
0.0387729, 0.634748, -0.422334
0.0388357, 0.951656, -0.112651
0.0256264, 1.10558, -0.391161
0.0338166, 0.877056, -0.711821
0.0293257, 0.809147, -1.8965
0.0308106, 0.85046, -0.796409
0.0276898, 0.935998, -0.206266
0.0367647, 0.828781, -0.0720549
0.0310611, 0.737427, 0.330243
0.0355345, 0.774105, 0.431587
0.0379828, 0.848731, 0.334446
0.0364433, 0.717917, 0.374147
0.044892, 0.974577, 0.470573
0.0348846, 0.774431, 0.3304
0.0405942, 0.964529, 0.594129
0.0447795, 1.04635, 0.331143
0.0441436, 1.45022, 0.459014
0.0289304, 0.957816, 0.520547
0.0490121, 0.8094, -0.00419121
0.0322901, 1.08411, 0.136735
0.0425464, 0.936519, 0.336352
0.044829, 1.08756, 0.359161
0.0448133, 1.03693, 0.425394
0.0310602, 1.42948, 0.0102538
0.0477018, 1.42635, 0.093953
0.045582, 1.05853, 0.343853
0.0447767, 0.879634, 0.139156
0.0452855, 0.875567, 0.426919
0.0455429, 1.1554, 0.283919
0.0297373, 1.29578, 0.304417
0.0393871, 0.83585, -0.552983
0.0335507, 0.738403, -0.788571
0.0340483, 0.710157, -0.763606
0.0283536, 0.737489, -0.489698
0.0350469, 0.82155, -0.821936
0.033662, 0.971567, -0.911882
0.0566672, 1.14421, -0.461137
0.0725335, 1.39904, -0.144213
0.0509479, 0.899517, 0.178686
0.0592097, 1.09469, 0.366656
0.0574661, 1.1724, 0.352912
0.0459283, 1.08996, 0.0322423
0.0505486, 1.08253, -0.459975
0.0465638, 0.778377, -0.137757
0.0431163, 0.945321, -0.0998598
0.0370712, 0.997041, -0.0150543
0.041901, 0.791684, -0.0424041
0.0420185, 0.875381, 0.069929
0.0324298, 1.04425, 0.0125549
0.039987, 1.17568, 0.512148
0.0364815, 1.16375, 0.54185
0.0344304, 1.09717, 0.440213
0.0384874, 0.771213, 0.455355
0.0326796, 0.89973, 0.53054
0.0411616, 0.891111, 0.334846
0.0320278, 0.688265, 0.419994
0.0352086, 0.873425, 0.377679
0.0348992, 0.806543, 0.375512
0.0435281, 1.00927, 0.544497
0.051846, 1.16772, 0.313178
0.0451808, 0.873244, 0.343715
0.0453863, 0.891742, 0.532915
0.0496595, 1.15689, -0.0646864
0.0385782, 1.09282, 0.532431
0.0428581, 1.08717, 0.291294
0.0331119, 0.938653, 0.162718
0.0424354, 1.10983, 0.103349
0.0512052, 1.48718, -0.489587
0.0703152, 1.48221, 0.152764
0.0546566, 1.2088, -0.601518
0.0550724, 1.30875, -0.30191
0.0730783, 1.3595, 0.152784
0.0444097, 1.35267, 0.230058
0.0585876, 1.36851, -0.120269
0.0529967, 0.950672, 0.077179
0.046873, 0.941609, 0.201818
0.0507649, 0.898021, -0.617564
0.0325301, 0.750812, -0.00455017
0.063569, 0.984666, 0.227693
0.051809, 0.781005, -0.0584297
0.0383967, 0.943617, 0.0449011
0.0548886, 1.13249, -0.0203216
0.045544, 1.47353, -0.240965
0.0449882, 1.51393, 0.294662
0.0527521, 1.22803, 0.0805403
0.0507434, 1.19691, -0.198741
0.0438781, 1.2808, 0.445194
0.0591679, 1.41204, 0.488079
0.0394244, 0.95605, 0.455507
0.0358281, 1.08171, 0.481774
0.0407316, 1.08179, 0.512382
0.0413107, 0.788333, 0.306194
0.0437801, 1.03175, 0.509498
0.0477972, 1.18688, 0.300599
0.0407488, 0.979062, 0.249766
0.041998, 1.05796, 0.358523
0.0422551, 1.04639, 0.536205
0.0526168, 1.27572, 0.486567
0.0454025, 1.55951, 0.132872
0.0480941, 1.0679, 0.378126
0.0426625, 0.851246, 0.250769
0.045801, 0.98343, -0.235026
0.0439084, 1.06307, 0.290552
0.0511801, 1.12127, 0.434737
0.0644411, 1.30953, 0.452878
0.0432627, 0.968849, -0.26865
0.042897, 0.860155, 0.508599
0.0591572, 0.820335, 0.371787
0.0402433, 1.19375, 0.484363
0.0396244, 1.03363, 0.312878
0.0427587, 0.885162, -0.331534
0.031659, 0.99825, -0.430799
0.0474374, 0.918541, 0.0893102
0.0435974, 1.1064, 0.409817
0.0431716, 0.671586, 0.421131
0.026734, 0.971296, 0.444357
0.0524165, 0.946953, 0.390173
0.0379291, 0.874137, 0.377822
0.0581341, 0.798332, 0.0778977
0.0447619, 0.795676, 0.429452
0.0513243, 1.14357, 0.429738
0.0565128, 1.05127, 0.38871
0.0434297, 1.12262, 0.291131
0.0370415, 1.48863, 0.414634
0.0617309, 1.50238, 0.397096
0.0508914, 1.47199, 0.339732
0.0495962, 1.37549, 0.364601
0.0489781, 1.0259, 0.289933
0.0519402, 0.888563, 0.299307
0.0554677, 1.31757, 0.230036
0.0414636, 0.946441, 0.207226
0.0539709, 0.694581, 0.178947
0.0383395, 1.32626, -0.105292
0.0397393, 1.18495, 0.0363351
0.0394218, 1.0745, 0.0268707
0.0496563, 0.760713, -0.399572
0.0502822, 0.859435, -0.0860284
0.044225, 1.19817, -0.288779
0.0565782, 0.981834, 0.0924957
0.0493748, 1.16658, -0.899476
0.0562945, 1.28596, -0.53123
0.0446978, 1.23758, -1.08424
0.041706, 0.952632, -1.13078
0.0369606, 1.20176, -0.169743
0.0332819, 0.920541, -0.445116
0.0409471, 0.550218, 0.0278196
0.0297127, 0.60375, -0.612085
0.0286184, 0.665718, -0.113651
0.0224175, 0.624499, -1.06862
0.0333498, 0.535721, -1.64716
0.0270835, 0.485889, -1.37324
0.0241803, 0.563326, -0.613991
0.0283444, 0.774564, -1.48195
