beta, gamma, t0 
0.0222389, 0.667351, -1.10354
0.0220126, 0.522506, -0.613434
0.0265573, 0.661204, -0.722714
0.0285231, 0.453359, -1.44969
0.0266072, 0.519202, -0.320455
0.0289622, 0.519163, -0.493105
0.0310413, 0.573282, -0.87306
0.0282, 0.63241, -0.667073
0.0295133, 0.550665, -0.155797
0.0309194, 0.738502, -1.99383
0.0247843, 0.51742, -0.999176
0.0253091, 0.443839, -0.213625
0.0335872, 0.571028, 0.144712
0.0314782, 0.638043, -0.0334273
0.038627, 0.525696, -0.207393
0.0299396, 0.760108, 0.0691622
0.0349188, 0.85929, -0.209483
0.0336861, 0.7988, -0.121275
0.0401589, 0.910511, -0.162377
0.049443, 0.998262, -0.636164
0.0365226, 0.877137, -0.110026
0.0366772, 0.778433, -0.237221
0.0439838, 0.737527, -0.0318153
0.0322937, 0.767282, 0.184864
0.0343958, 0.811048, -0.235265
0.029092, 0.611389, -0.0033549
0.0308168, 0.834718, -0.11737
0.0419861, 0.672668, -0.0252201
0.0232998, 0.626674, -0.53027
0.0364827, 0.861175, -0.491162
0.0300632, 1.03565, 0.00957173
0.0304944, 0.781532, 0.28637
0.032231, 0.6144, -0.18421
0.0461058, 0.554134, 0.415352
0.0460238, 0.659204, 0.45831
0.0496896, 0.793704, 0.486611
0.0483288, 0.939798, 0.196662
0.0303913, 0.686974, 0.504246
0.0370099, 0.839017, 0.508143
0.0409076, 1.15101, 0.0192138
0.0377881, 1.49168, 0.530279
0.0465388, 1.30157, 0.425617
0.030755, 0.943873, 0.154116
0.0349898, 1.10746, 0.279373
0.0301563, 0.869384, -0.015788
0.0299017, 0.748355, -1.44861
0.0343313, 0.662728, 0.000615797
0.0380292, 0.591948, 0.255881
0.0339337, 0.766275, 0.446935
0.0246816, 0.661173, -0.33688
0.0302373, 0.991316, -0.142431
0.040904, 0.680442, 0.453549
0.0420417, 0.711636, 0.341433
0.0380243, 1.14133, 0.0948804
0.0389972, 0.9297, 0.0460194
0.0319424, 1.19344, 0.255986
0.0334882, 1.032, 0.100179
0.0461221, 0.815533, -0.00438513
0.0456403, 1.23281, 0.31748
0.0447518, 1.17325, 0.286451
0.0410603, 1.06591, 0.209937
0.0386785, 0.836682, 0.288312
0.037947, 0.653046, 0.226258
0.0412329, 0.765711, -0.0956278
0.0434661, 0.664873, -0.0726793
0.0349854, 0.967101, 0.152312
0.0417974, 0.816039, 0.278407
0.0376989, 1.06388, 0.0820974
0.0550079, 0.95391, 0.084811
0.0503873, 1.32935, 0.116016
0.0536607, 1.2315, 0.308957
0.063649, 1.17865, -0.788066
0.0471573, 1.28255, 0.018981
0.0522216, 1.34621, 0.243125
0.0349887, 1.19844, 0.244662
0.0398051, 0.973549, 0.219243
0.0390813, 0.991116, -0.050717
0.0340097, 0.853813, -0.0317098
0.0442876, 1.1385, -0.0324521
0.0292607, 0.794427, 0.0512642
0.0324954, 0.688842, 0.0685626
0.037248, 0.830306, -0.262226
0.0256292, 0.593783, -0.728797
0.0235489, 0.689933, -0.344018
0.0270103, 0.663127, -0.286878
0.0393305, 0.598136, -0.809777
0.0307012, 0.669271, -1.74351
0.0282218, 0.767472, -0.291224
0.0351347, 0.687333, -0.430096
0.0359687, 0.625244, -0.727476
0.0358832, 0.733982, -0.914154
0.0342233, 0.738493, -0.659358
0.0244697, 0.742044, -0.473646
0.0289865, 0.752037, -0.255881
0.0269571, 0.625693, -0.296004
0.039702, 0.874306, -0.131462
0.0314963, 0.924301, -0.153458
0.0329398, 0.758358, 0.0213289
0.0318208, 0.676968, -0.413137
0.0352644, 0.811576, -1.04947
0.0262722, 0.81688, -1.83839
0.0388887, 0.659149, -0.267258
0.0278038, 0.658451, -0.274262
0.0281285, 1.03202, -0.361792
0.0393197, 1.01417, -0.629072
0.0318628, 0.865427, -1.51863
0.0306443, 0.559317, -0.584719
0.0352035, 0.420696, 0.0636812
0.0349437, 0.779746, 0.149378
0.0370501, 0.67843, 0.0992483
0.0281712, 1.03119, 0.0857238
0.0426615, 0.924649, -0.756585
0.0420219, 0.689899, 0.0520693
0.0344598, 0.571219, 0.172234
0.029442, 0.693072, -0.189395
0.0288212, 0.68142, -0.268554
0.0427753, 0.684879, 0.00100725
0.0343459, 1.11304, -0.412669
0.0341956, 0.790108, -0.0296131
0.0414271, 0.857987, -0.309145
0.0391848, 1.13595, -0.42381
0.0383726, 0.934278, -0.879834
0.0440392, 1.02972, -0.286997
0.0351362, 1.09813, -0.613485
0.0401334, 1.13645, -0.894427
0.0513134, 0.813665, 0.0134005
0.0364715, 0.992221, -0.330363
0.0362251, 0.736218, 0.0319961
0.0503535, 1.10249, -0.0335311
0.0408097, 0.700433, 0.0963223
0.0398191, 0.921628, 0.0875902
0.0417641, 0.84734, 0.267379
0.0308663, 0.745142, -0.307248
0.0439686, 0.724793, 0.389592
0.0396817, 0.724274, 0.295762
0.0450441, 0.846481, 0.050941
0.0319898, 1.02638, 0.0756964
0.0476047, 0.955185, 0.164597
0.0389897, 0.909516, 0.30596
0.0416913, 0.832248, 0.458314
0.0394632, 1.06542, 0.24721
0.0295028, 0.717671, -0.06608
0.0308921, 0.995676, -0.0974841
0.0383377, 0.828253, -0.401821
0.0369705, 0.821374, -0.213892
0.0367177, 0.698976, -0.20685
0.0397621, 1.15275, 0.0966043
0.0319082, 0.866603, 0.00745779
0.0345833, 0.771478, 0.382028
0.0412003, 1.11714, 0.371955
0.0344696, 0.823275, -0.0224982
0.0332675, 0.646364, -0.185011
0.0324218, 0.822744, -0.866102
0.0314235, 0.967694, -0.62111
0.0306213, 0.762305, -0.737199
0.0338341, 0.629676, -0.930682
0.0327379, 0.565852, -1.14018
0.0277144, 0.844204, -1.52874
0.0268382, 0.784099, -0.735004
0.0253014, 0.660712, -1.85531
0.0347736, 0.91474, -1.43482
0.0475647, 0.659159, -0.0798225
0.0414288, 0.538066, -0.754064
0.0244319, 0.811847, -0.0985911
0.0340929, 0.957565, -0.187822
0.0324047, 0.769527, -0.076469
0.0350725, 0.664482, -0.0893188
0.0321616, 0.680887, -1.58786
0.0286056, 0.911106, -1.27917
0.0363571, 0.835217, -0.56382
0.0419509, 0.995272, -1.17177
0.0243196, 0.89445, -1.88977
0.0317332, 1.15245, -0.593442
0.0496103, 1.0333, -0.571512
0.037219, 0.978161, -0.641557
0.0357364, 0.889649, -0.981634
0.0387383, 0.786121, -0.82805
0.0361574, 0.806246, -0.708726
0.0307303, 0.517158, -0.0245072
0.0488234, 0.749105, -0.163788
0.0470771, 0.756146, -1.01858
0.0308116, 0.866799, -0.330693
0.0270246, 0.788435, -0.714886
0.0234219, 0.675832, -0.411536
0.0401751, 0.754569, -0.902805
0.0335543, 0.736116, -1.27242
0.0231507, 0.681894, -0.0665348
0.0294024, 0.830373, -0.695683
0.038227, 0.748795, -1.13922
0.0345196, 0.718133, -0.131638
0.0346945, 0.783678, -0.0687059
0.0415871, 0.930447, 0.255219
0.052954, 0.962573, 0.0321596
0.0606719, 0.796329, 0.59692
0.0574982, 1.09888, 0.141257
0.0723243, 1.11856, 0.555255
0.0490135, 1.30536, 0.047326
0.0479806, 1.19388, 0.521556
0.0512529, 1.38475, 0.519894
0.0610628, 1.22749, -0.0522593
0.0437539, 1.46577, 0.377826
0.0511297, 1.52316, 0.318906
0.0507252, 1.6158, -0.0333411
0.0502882, 1.25019, -0.389872
0.0340177, 1.61718, 0.0629444
0.0539682, 1.20924, -0.0570634
0.0404244, 1.06056, 0.155867
0.0426767, 1.00149, -0.345279
0.0465342, 1.01211, -0.417533
0.035334, 0.803138, -0.451013
0.0294997, 0.689814, -0.657742
0.0262989, 0.805334, -0.854197
0.033446, 0.795518, -1.93386
0.0283413, 1.14527, -1.44027
0.0418621, 0.970461, -1.32372
0.0415243, 0.840616, -0.0453395
0.0452232, 1.02143, -0.00261992
0.0348609, 0.943729, 0.115548
0.0301028, 1.0059, -0.351365
0.0361359, 0.980718, -0.428177
0.0509198, 0.770681, -0.470033
0.0342759, 0.940707, -0.0875026
0.0370486, 0.940894, 0.266503
0.0391653, 0.805181, 0.09739
0.0407618, 0.939768, -0.226155
0.0351435, 0.567656, -0.424384
0.0401968, 0.812928, 0.385729
0.0430803, 1.0261, -0.0492597
0.0362172, 0.74581, 0.271138
0.0419452, 0.937117, -0.200001
0.0437258, 0.909735, -0.506829
0.0482842, 0.86685, 0.0175461
0.044983, 0.898306, -0.28631
0.0427372, 0.747086, -0.874148
0.0340112, 0.664458, -0.19548
0.0375213, 0.816145, 0.279656
0.0265646, 0.682041, 0.466535
0.0439065, 0.674362, 0.368486
0.0399474, 1.05988, -0.00597697
0.0432056, 1.0814, 0.403104
0.0548226, 0.796286, 0.0385611
0.0372976, 0.867594, 0.421502
0.0409091, 1.10585, 0.489865
0.0440933, 0.775665, -0.182134
0.0333868, 0.876693, -0.42775
0.0313822, 0.931036, -0.0604677
0.0382099, 1.04774, -0.507526
0.0294501, 0.728307, -0.224357
0.0456831, 0.878023, -0.150774
0.0342408, 0.847956, 0.11605
0.0375737, 0.822757, -0.143953
0.040455, 0.780249, -0.599618
0.0376085, 0.813565, -0.268487
0.0458607, 1.04251, 0.141723
0.0479536, 1.03348, 0.252599
0.0581479, 0.958953, 0.0596425
0.0591717, 1.0968, -0.131692
0.0454261, 0.876183, 0.0082939
0.0500544, 0.79678, 0.0330746
0.0479673, 0.784283, 0.384362
0.0396929, 0.567336, 0.074458
0.0497528, 0.939735, 0.178454
0.0419895, 0.692865, 0.211532
0.0447245, 1.00112, -0.335316
0.044909, 0.947303, 0.418715
0.0400367, 1.33699, 0.477317
0.037233, 1.15091, 0.467803
0.0520197, 0.972703, 0.269678
0.0511772, 1.16491, 0.458469
0.0527675, 1.15032, 0.0678131
0.0385191, 1.39164, -0.92274
0.0336555, 1.21412, 0.0625316
0.0494462, 0.928028, -0.601185
0.0412844, 1.10229, -0.295118
0.0454493, 1.17736, -0.423964
0.0381592, 1.10138, 0.389102
0.0354566, 1.25145, 0.501517
0.0458996, 0.789878, -0.00319147
0.0454787, 0.765603, -0.155906
0.0523363, 0.933314, 0.481954
0.0381984, 1.32365, 0.238378
0.0531007, 1.2101, 0.300207
0.0697103, 1.38391, 0.348452
0.0441517, 0.778179, 0.0066039
0.0366811, 0.73716, 0.305261
0.0346908, 1.1208, 0.336119
0.0458055, 1.0132, 0.237932
0.0549641, 1.07718, 0.256109
0.0479806, 0.808621, -0.186803
0.0401574, 1.23709, 0.250657
0.0315415, 0.968017, -0.381664
0.0497572, 0.87012, 0.226515
0.0498235, 0.843631, -0.0103879
0.0430699, 0.994739, 0.221893
0.0474733, 0.780227, -0.907489
0.0364195, 0.708918, 0.0247653
0.0413134, 0.928396, 0.17423
0.0315483, 0.94253, 0.17173
0.0378612, 0.866529, -1.12994
0.0426037, 0.559391, -0.62133
0.0425614, 0.909902, -0.504353
0.04108, 0.924299, -0.441594
0.0460758, 0.825369, 0.403396
0.0699308, 0.986079, -0.00191485
0.0409345, 1.13475, -1.02008
0.0412388, 1.19099, 0.489868
0.0512165, 1.04592, 0.459384
0.0415894, 1.2438, 0.016848
0.0356743, 1.15051, 0.0910635
0.0404648, 1.06203, -0.215481
0.0357355, 0.737821, -0.409965
0.0323268, 0.834387, -0.0660447
0.0346406, 0.860791, 0.0896313
0.0293799, 0.935726, -0.782589
0.0405675, 0.73467, 0.0625705
0.0304617, 0.940931, -0.531851
0.0346155, 1.34691, -0.264326
0.0426124, 0.767046, -0.233065
0.0297686, 1.09148, 0.182506
0.0340019, 0.884286, 0.263183
0.0420163, 0.860903, 0.222833
0.0414889, 0.852965, 0.232679
0.0333641, 0.705372, 0.12452
0.0395327, 0.749308, -0.185839
0.0360351, 0.743931, -0.572497
0.0360525, 0.957021, -0.331961
0.0394655, 0.926423, -0.290986
0.0313512, 0.915289, -0.546982
0.0384869, 0.873048, -0.842824
0.0290126, 0.840823, -0.768884
0.0269581, 0.66653, -0.704271
0.0402841, 0.828998, -0.401282
0.0306498, 0.771613, -0.375922
0.038054, 0.684814, -1.58683
0.0317603, 0.869438, -0.258167
0.0397651, 0.872497, -0.454755
0.0421891, 0.813894, -0.289893
0.0446499, 0.993029, 0.124084
0.0255945, 0.923107, -0.815031
0.0301814, 0.751368, 0.00798396
0.0314917, 0.856285, -0.969578
0.022883, 0.715503, -0.0391623
0.0321293, 0.72456, 0.0673254
0.0308585, 0.725247, -0.0678999
0.035144, 0.744293, -0.134
0.0304912, 1.01583, 0.0509462
0.0345342, 0.730064, -0.319323
0.0297121, 0.808778, -0.19398
0.0416841, 0.607514, 0.12927
0.0431102, 0.88909, -0.134371
0.0330562, 0.786314, -0.275756
0.0383509, 0.694954, 0.0262653
0.04283, 0.822459, -0.0747173
0.0388342, 0.802996, -0.705777
0.0285182, 0.962267, -0.485189
0.0342037, 0.763886, -0.0995697
0.0414491, 0.783255, -0.600268
0.0423757, 0.823451, -0.365894
0.0460622, 0.832915, 0.0147029
0.0310307, 0.991904, -0.463376
0.0376372, 0.997815, -0.153584
0.0405666, 1.01828, -0.321675
0.0413442, 1.07176, -0.53004
0.0387426, 0.765276, -0.249419
0.0334159, 0.756882, -0.260776
0.0416811, 0.848229, -0.144686
0.0427816, 0.675134, -0.130028
0.0277111, 0.875342, -0.137548
0.0319154, 0.895711, -0.797058
0.0430175, 0.786979, -0.830419
0.0317555, 0.655883, -1.65303
0.0326225, 0.623831, 0.111929
0.0273132, 0.579311, 0.147809
0.0249826, 0.783307, -0.835044
0.0370694, 0.578897, 0.0466058
0.0251282, 0.79473, -0.0322426
0.0399777, 0.669771, -0.144949
0.0314767, 0.726128, -0.138818
0.0294664, 0.78592, 0.0440906
0.0375824, 0.770734, 0.20696
0.0286169, 0.577033, -0.0095256
0.0269302, 0.557247, 0.0256808
0.0338789, 1.01438, 0.130886
0.0385212, 0.890176, 0.0346194
0.0347315, 0.793239, 0.230847
0.0414083, 0.957563, -0.491881
0.0295607, 0.85407, -0.510536
0.0333438, 0.603143, -1.04126
0.0195476, 0.749824, -0.151947
0.0294491, 0.705722, -2.0532
0.0319574, 0.567175, -0.257184
0.028662, 0.594405, -1.04242
0.0283638, 0.824968, -0.111524
0.0378135, 0.89342, 0.323878
0.0546213, 0.94033, -0.062009
0.0430388, 0.894521, -0.270516
0.0325065, 0.879961, -0.545748
0.0503146, 1.02499, -0.0473478
0.0561964, 1.15838, 0.318007
0.0415123, 1.01033, -0.0490097
0.0461677, 0.768506, 0.314052
0.0490471, 0.879879, 0.0814971
0.054209, 1.3507, 0.317572
0.0529051, 1.07255, 0.392698
0.0507743, 1.1445, 0.452732
0.0690721, 1.17707, 0.31562
0.0539347, 1.22818, 0.423332
0.043397, 1.43718, 0.0389266
0.0425346, 0.882932, -0.375798
0.0380802, 1.0958, 0.492871
0.0431443, 0.699872, 0.457564
0.0467378, 1.05174, 0.307383
0.0555121, 0.782108, 0.0561298
0.0412502, 1.08231, 0.476991
0.0512302, 1.32579, 0.41349
0.0520144, 1.31088, 0.441698
0.0496102, 1.37988, 0.298901
0.0706309, 1.74485, 0.485683
0.0580543, 1.21134, 0.255066
0.0584611, 0.898952, -0.23309
0.0462875, 1.32704, -0.00462002
0.055008, 0.971498, -0.047553
0.0504458, 1.80623, 0.341615
0.0437818, 1.10933, -0.416648
0.0534334, 1.27262, -0.0390667
0.0506981, 1.19788, 0.151436
0.0553124, 1.51078, -0.0291136
0.0525883, 1.02983, 0.174017
0.0402763, 0.862954, 0.262077
0.0408378, 0.993665, 0.115133
0.0419952, 0.861026, -0.105124
0.031845, 0.911535, 0.111538
0.0461191, 0.947811, 0.151333
0.0290769, 0.974238, -0.137436
0.0425393, 1.26882, -0.127854
0.0311021, 0.914589, -0.144615
0.0442446, 0.795759, -0.180712
0.0252578, 0.575897, -1.03031
0.0313939, 0.471681, -0.853799
0.0355379, 0.642707, -0.305006
0.0305203, 0.703452, -0.0593443
0.0270013, 0.897988, -0.272776
0.0312238, 0.929498, -0.0783895
0.0295463, 0.686474, -0.563085
0.0271526, 0.67061, -0.676418
0.0389716, 0.704244, -0.744641
0.0254664, 1.01374, -0.2889
0.040602, 0.660872, -0.49226
0.0376893, 0.70769, -0.918877
0.0373987, 0.877655, -0.337689
0.0248121, 0.734496, -0.853459
0.0362149, 0.876748, -0.40673
0.0244156, 0.79219, -0.776062
0.026854, 0.44643, 0.0236578
0.0238672, 0.595716, -0.139126
0.028552, 0.478918, 0.0182795
0.0281359, 0.538837, 0.0810014
0.0234672, 0.792061, -0.104508
0.0221627, 0.72695, 0.030483
0.0232948, 0.609186, 0.0404523
0.0363716, 0.715165, 0.0716056
0.0281058, 0.706772, -0.0479333
0.0315389, 0.683903, -0.082628
0.0420706, 0.786827, -0.419105
0.0442968, 0.695707, -0.304071
0.034459, 0.976282, -0.0730459
0.0405632, 0.556331, -0.435569
0.0365516, 0.774058, -0.213995
0.0417595, 0.927526, -0.0273206
0.0297515, 1.01275, -0.0524245
0.0403358, 0.583875, -1.16947
0.0313517, 0.764052, -1.09774
0.0211152, 0.903093, -1.51137
0.0358504, 0.862392, -0.459522
0.033307, 1.00608, -1.13534
0.0360436, 1.04527, -0.000928972
0.0351026, 0.698239, 0.0760681
0.0376542, 0.883188, 0.0122016
0.036505, 0.524321, -0.567157
0.0390957, 0.793217, -0.290358
0.031034, 0.911992, 0.109831
0.0337873, 0.815889, -0.827965
0.0295549, 0.793991, -0.0548169
0.0220308, 0.501308, -0.832746
0.0260617, 0.622949, -0.535332
0.0244177, 0.799561, -0.342081
0.0331925, 0.848703, 0.374132
0.0427549, 0.861308, -0.993543
0.0310377, 0.821417, -1.35015
0.0327996, 0.933978, -1.05435
0.0360641, 0.663488, -0.969217
0.0385809, 0.682157, -0.702271
0.0302828, 0.764429, -0.341966
0.036142, 0.939285, -0.429902
0.0215396, 0.708427, -1.10761
0.0348849, 0.65668, -0.700768
0.0334316, 0.585741, -0.427828
0.0294567, 0.737589, -0.742008
0.0367724, 0.766804, -0.0155265
0.0376957, 0.761074, 0.2137
0.0285351, 0.759358, 0.264592
0.0273728, 0.796952, -0.975686
0.0355323, 0.712726, -0.704551
0.0416956, 0.765335, -0.849932
0.0421258, 0.754406, 0.0791076
0.0295601, 0.690037, -0.478363
0.0316587, 0.9434, 0.198944
0.0375936, 1.008, 0.30309
0.0428616, 1.00579, 0.229788
0.0416227, 0.702381, -0.106209
0.0240231, 0.616305, -0.486734
0.0246614, 0.891885, -0.207488
0.0289845, 0.955024, -0.117385
0.0311123, 0.85715, -0.823618
0.036126, 0.744237, -0.119903
0.0376366, 0.941874, 0.0601232
0.0323144, 0.831792, 0.112346
0.0293458, 0.745265, 0.0855842
0.0250036, 0.6619, -0.0565806
0.0307087, 1.0182, -0.0825174
0.0364145, 0.779375, -0.929259
0.039247, 0.672838, -0.182292
0.0205634, 0.695168, -0.0786146
0.0384462, 0.687119, -0.335107
0.0343184, 0.924672, -0.0520152
0.0268077, 0.890912, -0.0629054
0.0351085, 0.599476, -0.873566
0.0257644, 0.667223, -0.188341
0.0389655, 0.888968, -1.59823
0.0408119, 0.867462, -0.18321
0.0362839, 0.899744, -0.119103
0.0337767, 0.708182, -0.143282
0.0384679, 0.910444, -0.351786
0.0422395, 1.08169, -0.360507
0.0461947, 0.959788, -0.320431
0.0449614, 1.05307, -0.284573
0.0475942, 1.1072, 0.102933
0.0528391, 1.15143, 0.138365
0.0356631, 0.989378, -0.14987
0.0469613, 0.998589, 0.349121
0.039806, 0.795603, 0.513869
0.0498053, 1.01796, 0.448624
0.0458388, 0.892234, 0.305043
0.0489404, 0.814125, 0.443627
0.0487619, 0.949969, 0.530208
0.0515913, 0.854554, 0.47337
0.0432886, 1.22253, 0.116274
0.0427353, 0.833452, 0.246749
0.0302651, 1.05425, 0.289417
0.0609845, 1.14896, 0.532852
0.050734, 1.29709, 0.468072
0.0420665, 1.49716, 0.53997
0.0552169, 1.11333, 0.541938
0.0626843, 0.875997, 0.302924
0.0332397, 1.23893, 0.378605
0.0422555, 1.08195, 0.0443329
0.0288166, 0.921184, -0.10639
0.0370225, 0.679376, 0.230516
0.0267005, 0.712229, -0.645592
0.0293593, 0.654228, -0.165984
0.035051, 0.47436, 0.0802873
0.0240829, 0.736576, -1.46449
0.023032, 0.5615, -0.656548
0.0419376, 0.669258, -0.639885
0.0304019, 0.534297, -1.87386
0.0354771, 0.691893, 0.070495
0.0308845, 0.746456, -0.206932
0.0292215, 0.683315, -0.684247
0.0343309, 1.02905, -0.170889
0.0371178, 0.729114, 0.158004
0.0363727, 0.841356, -0.480444
0.0303438, 0.967029, -1.6138
0.0284882, 0.838142, -1.14099
0.030235, 0.546092, -1.86245
0.0202331, 0.674313, -1.85745
0.027204, 0.81167, -0.470802
0.0274919, 0.533588, -1.0147
0.0281566, 0.631836, -0.522702
0.0338895, 0.75065, -1.30777
0.031195, 0.713788, -1.8531
0.0238767, 0.74057, -2.0514
0.02462, 0.494667, -0.319476
0.0286131, 0.455854, -0.464718
0.0271944, 0.48247, -0.53765
0.0279345, 0.456261, -1.90853
0.0314278, 0.558807, -1.25921
0.0290701, 0.59085, -0.512752
0.024581, 0.662983, -0.545769
0.0265495, 0.659216, -0.0741335
0.0253915, 0.648771, -0.452377
0.031469, 0.490741, -0.168301
0.0304079, 0.568305, -1.25221
0.0269646, 0.550853, -0.557927
0.035106, 0.630612, -0.523425
0.025469, 0.758336, 0.0943466
0.0270713, 0.772345, -0.416464
0.0287601, 0.725722, -1.57392
0.0281461, 0.723592, -0.938786
0.0288031, 0.647176, 0.147942
0.0304927, 0.728596, 0.188022
0.0450021, 0.814438, -0.329087
0.02623, 0.84542, -1.04728
0.0223477, 0.88537, -0.356158
0.0289189, 0.88128, -0.685763
0.0327717, 0.589671, -0.206116
0.034396, 0.562603, -1.66877
0.0209282, 0.767942, -2.3365
0.0308216, 0.829513, -2.52341
0.020828, 0.535526, -3.80695
0.0301357, 0.495122, -2.55105
0.0273066, 0.474314, -1.96478
0.0186702, 0.558096, -1.51119
0.0218868, 0.474598, -2.55228
0.0247868, 0.781458, -1.75431
0.021918, 0.472516, -1.52377
0.0163853, 0.653573, -1.66363
0.0148242, 0.640589, -0.867981
0.0249877, 0.401826, -0.96758
0.0224708, 0.470082, -0.8783
0.0238305, 0.48529, -0.846605
0.0210959, 0.448651, -2.85692
0.0196524, 0.530457, -1.26324
0.0239313, 0.555976, -1.85342
0.0253676, 0.470576, -0.949559
0.0256187, 0.478134, -0.700195
0.0229984, 0.542973, -1.88363
0.0300181, 0.466756, -1.29582
0.0300239, 0.606755, -1.92578
0.0326017, 0.521654, -1.20419
0.0193797, 0.589673, -1.53441
0.0248507, 0.560215, -1.22063
0.0260847, 0.524766, -0.882754
0.0249571, 0.620004, -0.748018
0.031412, 0.718356, -1.58101
0.0260422, 0.559237, -0.246461
0.0324443, 0.683678, -0.193712
0.0199107, 0.486124, 0.0381014
0.0311947, 0.561053, -0.623663
0.0248849, 0.777158, -1.1702
0.0294789, 0.774321, -1.34009
0.034696, 0.705489, -0.951898
0.0334836, 0.697509, -0.79304
0.0364404, 0.694256, -0.0635642
0.0350735, 0.847006, -0.244255
0.033408, 0.569512, -0.364942
0.031979, 1.00448, 0.040889
0.0355084, 1.01708, -0.251342
0.0217116, 0.771001, -0.58883
0.0316037, 0.527398, -0.845379
0.0282922, 0.608627, 0.175546
0.0279186, 0.708933, -0.0929013
0.0373266, 0.724027, 0.171506
0.0301331, 0.572033, -0.31974
0.0268394, 0.773666, -0.276414
0.0350182, 0.718474, 0.0206465
0.027612, 0.849199, -0.0211869
0.0299149, 1.21852, -0.525568
0.0498239, 1.32035, 0.200795
0.0397582, 1.02223, -0.357371
0.0401379, 0.998552, 0.184833
0.0383622, 1.62319, 0.339811
0.0404156, 0.736259, 0.0241659
0.0376947, 0.834606, 0.407527
0.0454507, 0.933642, 0.22091
0.0336312, 0.761725, 0.053187
0.0389427, 0.706274, 0.231488
0.0381082, 0.894163, -0.677588
0.0362933, 0.739739, 0.164844
0.0326339, 0.984462, -0.0154237
0.0299285, 0.998153, 0.139021
0.0283778, 0.598326, -0.238143
0.0300675, 0.605007, -1.23224
0.030949, 0.462862, -0.324117
0.0288351, 0.745455, -0.00380348
0.0356897, 0.753923, 0.00976613
0.0424432, 0.914392, -0.292634
0.043273, 1.31389, -0.257508
0.0441997, 0.929893, -0.285451
0.0341106, 0.725454, -0.195092
0.0523067, 0.944488, -1.10349
0.0263002, 1.13639, 0.0633234
0.0365718, 0.720062, 0.0426973
0.0328656, 0.869022, 0.0348353
0.0448496, 0.812314, 0.0185469
0.0357451, 0.854667, -1.32717
0.0329841, 0.890011, -0.0403639
0.0489766, 0.871805, -0.00338839
0.0301538, 0.789833, -0.805415
0.0334534, 0.832402, -0.409624
0.0362262, 0.765442, -0.850934
0.0245028, 0.623422, -0.848751
0.0341312, 0.627618, -0.465652
0.0312588, 0.467952, -0.177138
0.0372012, 0.727812, -0.164799
0.0298105, 0.658727, -0.389199
0.0311727, 0.363079, -1.16205
0.0223566, 0.593361, -0.470411
0.0333715, 0.593461, 0.219318
0.0368331, 0.682791, -0.293125
0.0340625, 0.842394, -0.731739
0.0290274, 0.697375, -0.097434
0.0211528, 0.612891, -0.465855
0.0234369, 0.585114, -0.0777275
0.0238487, 0.480618, -0.260208
0.0339317, 0.762887, -0.222529
0.0329354, 0.668546, -0.444376
0.0353332, 0.723265, -0.0067844
0.035836, 0.798753, 0.0943116
0.0332095, 0.823339, -0.355543
0.0258087, 0.805134, -1.36983
0.0277737, 0.940704, -1.25992
0.030756, 0.624465, -1.65437
0.0257143, 0.640415, -2.783
0.0230321, 0.489591, -1.44109
0.0372163, 0.618127, -0.956784
0.0306705, 0.705586, -1.206
0.0289133, 0.721358, -1.16551
0.0217568, 0.555933, -0.628473
0.026079, 0.697679, -0.553201
0.0310944, 0.521367, -0.476405
0.0308255, 0.68938, -0.459068
0.0291929, 0.699903, -1.28128
0.0264738, 0.643431, -0.764559
0.0265328, 0.627869, -1.89136
0.0265568, 0.523514, -0.893129
0.0217753, 0.647438, -0.614283
0.019709, 0.644831, -2.02312
0.0255632, 0.591039, -0.642776
0.0263024, 0.472534, -2.34277
0.0275672, 0.753783, -0.847455
0.0207548, 0.383453, -1.07086
0.022934, 0.587851, -0.825035
0.0234155, 0.599318, -0.789268
0.0209401, 0.501739, -1.09572
0.0239082, 0.37263, -1.05716
0.0298174, 0.729099, -0.963827
0.0262858, 0.599593, -1.16257
0.0321137, 0.72017, -0.462826
0.0295212, 0.540917, -0.827053
0.0300337, 0.551482, -0.910155
0.0320013, 0.754585, -1.46798
0.0328561, 0.637435, -0.891344
0.0350071, 0.701481, -0.0321229
0.0370135, 0.867781, 0.184792
0.0240907, 0.793742, -0.382143
0.0311631, 0.651389, -0.394314
0.0473591, 0.829981, 0.00570034
0.0376721, 0.585535, -0.757257
0.0290631, 0.799495, 0.00819488
0.0277516, 0.908986, -1.23746
0.0274547, 0.542151, -0.764257
0.0344245, 0.800114, -0.871227
0.0306587, 0.590359, -0.205218
0.0306995, 0.64221, 0.149758
0.0309176, 0.657079, -2.10885
0.0318454, 0.740843, 0.177421
0.0311623, 0.798807, 0.144255
0.0367391, 0.838231, 0.30394
0.034729, 0.813769, 0.208012
0.0511433, 0.855898, -0.359608
0.0364903, 0.735796, -0.378865
0.034077, 0.844046, 0.259543
0.040805, 0.734418, 0.283284
0.0270618, 0.759679, 0.0684764
0.0357931, 0.691269, 0.528748
0.0307626, 0.922998, 0.478013
0.0339162, 0.551457, -0.488895
0.0335795, 0.586998, -0.182414
0.0385901, 0.7533, 0.221499
0.0280012, 0.743527, -0.248504
0.0438501, 0.669707, 0.0826879
0.0404698, 1.01661, 0.0298899
0.0485353, 1.07212, 0.119196
