beta, gamma, t0 
0.0278304, 0.619111, -1.25581
0.0234362, 0.533445, -1.32298
0.031934, 0.432912, -1.55422
0.0232753, 0.664489, -1.52171
0.0324895, 0.501068, -1.06526
0.023674, 0.565796, -1.35978
0.0261188, 0.653606, -1.27276
0.0386425, 0.624881, -0.242427
0.0337305, 0.648702, -0.0295612
0.0335693, 0.597179, -0.301967
0.0310742, 1.00556, -0.19989
0.0334767, 0.626448, -0.356897
0.0363776, 0.855664, 0.0379278
0.0429872, 0.929487, 0.128159
0.0377099, 1.18001, 0.320544
0.0537633, 1.21487, 0.0627223
0.0433023, 0.804461, -0.358991
0.0409643, 0.969907, -0.325553
0.0362228, 0.879936, -0.300674
0.0370692, 0.807913, 0.0236999
0.0345553, 1.21726, -0.14143
0.0359858, 1.14471, -0.501737
0.0416652, 1.0751, -0.596443
0.0423033, 0.859311, 0.0375403
0.0387786, 0.888122, 0.0160731
0.0386024, 0.677615, 0.19681
0.0395638, 0.936847, 0.0104908
0.0428493, 0.689477, -0.233733
0.0327402, 1.13715, 0.0527459
0.0477357, 0.950474, -0.186246
0.0466143, 0.974549, 0.0793841
0.0342591, 0.726781, -0.396485
0.0290671, 0.972092, 0.0843296
0.0395068, 1.01198, 0.0304636
0.0361457, 0.79119, 0.114859
0.0216966, 0.778734, -0.37004
0.0371141, 0.72961, -0.0746507
0.0247096, 0.752917, 0.126097
0.0280441, 0.78141, -0.341545
0.0283713, 0.915233, 0.108084
0.0321386, 0.646766, -0.206869
0.038565, 0.709244, -0.00623566
0.040499, 0.719189, 0.257278
0.0333147, 0.547094, -0.667751
0.0274442, 0.873632, -0.029371
0.0424231, 0.746731, -1.21009
0.0281292, 0.637052, -1.17535
0.0302934, 0.752159, -1.40562
0.0213359, 0.492565, -0.520446
0.030413, 0.638544, -0.0910102
0.0316601, 0.776241, -0.460262
0.0357193, 0.846057, -0.615436
0.0264992, 0.609363, 0.34337
0.03918, 0.571375, 0.362935
0.0342669, 0.756279, 0.031331
0.0254314, 0.672554, 0.291349
0.0339543, 0.70211, -0.0528942
0.0459788, 0.651349, 0.314475
0.0345052, 0.665735, 0.295363
0.0350917, 0.693081, 0.322125
0.0367382, 0.794526, -0.426635
0.0349113, 0.736289, -0.224112
0.032847, 0.512668, -0.450146
0.0326456, 0.85063, -0.57273
0.0369927, 0.727633, -0.384388
0.0289008, 0.870993, -0.273605
0.030632, 0.661249, -0.618662
0.0309419, 0.731098, -0.622725
0.0392089, 0.801044, -2.49756
0.030943, 0.743304, -1.73814
0.0253817, 1.06156, 0.000197782
0.0312066, 0.6835, -0.372509
0.0333432, 0.95517, -1.18827
0.0335353, 1.0314, -0.207437
0.0367273, 1.2692, -0.093876
0.0340077, 0.7602, -0.36485
0.0285977, 0.5457, -0.29863
0.0287937, 0.831074, -0.938565
0.0276849, 0.592717, -0.762544
0.0320018, 0.67245, -1.08623
0.0344615, 0.716418, -1.13699
0.0303681, 0.603478, -1.24741
0.0221181, 0.551176, -0.669059
0.028173, 0.516701, -0.689172
0.0234357, 0.727908, -1.99865
0.0288001, 0.526639, -2.23062
0.0269316, 0.364638, -1.11408
0.0252397, 0.744487, -0.916702
0.0314405, 0.790317, -1.91571
0.0266513, 0.651552, -1.99633
0.0281334, 0.584925, -0.467064
0.033083, 0.938939, -0.506629
0.0256276, 0.576346, -0.784713
0.017452, 0.662339, -1.99389
0.0230143, 0.382649, -2.20299
0.0314843, 0.712142, -1.95221
0.0259657, 0.70671, -2.007
0.0326334, 0.72728, -1.18366
0.0379735, 0.730245, -0.89335
0.0401977, 0.881263, -0.332245
0.0268438, 0.892612, -0.436627
0.0311666, 0.809612, -0.156118
0.0226686, 0.619278, -1.19352
0.0328432, 0.705938, -0.000626329
0.0337047, 0.545307, -0.0230936
0.0365798, 0.64709, -0.503668
0.0494559, 0.887875, -0.10802
0.0375677, 0.663995, 0.162669
0.0373515, 0.799782, -0.596924
0.0333126, 0.739197, -0.185321
0.0305772, 0.86264, 0.0607113
0.0408826, 0.780938, -0.0866478
0.0328881, 0.718708, 0.0969899
0.0299649, 0.812821, 0.157515
0.0423558, 0.504569, -0.157376
0.0326091, 0.71417, -0.944028
0.0316064, 0.841635, 0.14927
0.0442044, 0.849002, -0.439813
0.038132, 0.908487, -0.167462
0.0368441, 0.555735, -0.190277
0.0325266, 0.81029, -0.199031
0.036223, 0.858495, -0.316413
0.03952, 0.8088, -0.0305124
0.0306312, 0.746902, -0.296465
0.0281432, 0.653847, -0.190289
0.0284683, 0.672337, -1.31363
0.0447782, 0.981114, -0.245743
0.0448952, 1.0145, -0.0777415
0.0413011, 0.896672, 0.202593
0.0499389, 1.11184, 0.203535
0.0460264, 1.31773, 0.395724
0.0451356, 1.37861, 0.0978214
0.0346923, 1.06574, 0.0444917
0.0345303, 1.25911, 0.126934
0.0502503, 1.13141, 0.206898
0.0342835, 0.866719, 0.269357
0.0396527, 1.14349, -0.168643
0.0480749, 0.8653, -0.964445
0.02961, 0.757693, -0.185943
0.0364934, 0.813495, 0.195028
0.0353345, 0.866556, -0.664269
0.0407369, 1.01149, -0.137979
0.0490501, 0.934329, 0.118786
0.0376763, 0.835563, 0.260166
0.0361691, 0.795966, 0.249298
0.0273742, 0.656161, 0.204778
0.0273475, 0.666373, 0.110873
0.0289666, 0.677355, 0.23422
0.0302492, 1.07315, -0.738332
0.0400661, 0.568324, -1.14546
0.0434506, 0.833487, -0.576366
0.038664, 0.829973, -0.978809
0.0351535, 0.765022, -0.67338
0.0247754, 0.918172, -1.54534
0.0286755, 0.791317, 0.10246
0.0258201, 0.651968, 0.410432
0.0314623, 0.481724, 0.202122
0.0230723, 0.500318, -0.0573353
0.0328285, 0.659788, -0.0120868
0.023498, 0.715717, 0.302042
0.0397113, 0.558389, 0.202949
0.0263421, 0.692592, -0.734698
0.0348363, 0.623253, -0.727065
0.0312493, 0.894426, -1.61907
0.0297065, 0.814313, -1.5812
0.0337674, 0.816537, -0.959425
0.0318311, 0.828963, -0.70462
0.034181, 0.716169, 0.0487301
0.0332145, 1.09417, 0.0662094
0.0395695, 0.94072, 0.316814
0.0393268, 0.839912, -0.299663
0.0337981, 0.681372, 0.279968
0.0251935, 0.592288, -0.620524
0.0351095, 0.565997, -1.38641
0.034489, 0.706374, -0.115924
0.0283835, 0.622497, -0.0720636
0.027208, 0.632923, -0.133457
0.0270942, 0.60371, -0.0706599
0.0370006, 0.710079, -0.153692
0.0302084, 0.707585, -0.751419
0.028944, 0.864518, -0.452981
0.0350278, 0.690596, 0.117782
0.0317551, 0.806217, -0.214964
0.035913, 0.745789, -0.896324
0.0251226, 0.694509, -0.433538
0.0350248, 0.716686, -0.649299
0.0305886, 0.896072, -0.405227
0.0277154, 1.10879, -0.444538
0.0391565, 0.990919, -0.00872776
0.0321393, 0.643587, 0.0910026
0.0323757, 0.905296, -0.119041
0.03933, 0.73119, 0.115889
0.029154, 0.57431, -0.0422893
0.0471122, 0.726733, 0.176913
0.029269, 0.753772, -0.837195
0.0293068, 0.712482, -0.620972
0.0358558, 0.718734, -0.642952
0.0362094, 0.857704, -0.22177
0.0347192, 0.764237, -0.475333
0.0336575, 0.825203, -0.508594
0.0313208, 0.759843, -0.397941
0.0233994, 0.646046, -1.59732
0.023927, 0.542396, -0.266113
0.024141, 0.564232, -1.44714
0.0303491, 0.512681, -0.639981
0.036789, 0.713393, -0.459935
0.028847, 0.791183, -0.380455
0.0321627, 0.752281, -0.0734262
0.0289294, 0.925105, -0.624301
0.0337636, 0.672303, -0.50691
0.029622, 0.961042, -0.457648
0.0507142, 0.954415, -0.0587841
0.0397345, 1.11087, -0.0131295
0.0492172, 1.20091, -0.281236
0.0373589, 0.750515, -0.408853
0.0366466, 1.03307, -0.637403
0.0365459, 1.54636, -0.522094
0.0336284, 0.967543, 0.348855
0.0376701, 1.12705, -0.179638
0.039863, 1.4823, -0.0252915
0.0553701, 0.792635, 0.0691992
0.0422238, 1.03224, -0.0879085
0.0377884, 0.680411, -0.573652
0.0365229, 0.743488, 0.440697
0.037025, 0.764023, -0.746961
0.0537365, 0.942452, 0.12213
0.0406134, 0.787878, 0.302552
0.0541165, 1.20844, 0.211158
0.0485169, 1.21973, 0.0674428
0.0495947, 1.08046, -0.316972
0.0503096, 1.04858, -0.0301427
0.0340604, 1.20172, 0.45479
0.0730622, 1.00003, 0.0400473
0.048297, 1.0791, -0.0834616
0.0403203, 0.861675, 0.113506
0.0372159, 0.754838, 0.0812853
0.0293774, 0.858321, 0.226342
0.0411497, 0.780378, 0.505404
0.0405865, 0.723727, 0.324267
0.0427066, 0.93912, 0.39748
0.0302021, 0.72589, 0.453782
0.0377068, 1.07188, 0.498742
0.0350016, 0.968588, 0.40357
0.0475788, 0.566608, 0.378535
0.0402332, 0.832568, 0.497107
0.032006, 0.743484, -0.593054
0.0361662, 0.710954, -0.572198
0.0495417, 0.709449, 0.397614
0.0293217, 0.724483, 0.271202
0.0378185, 0.836216, 0.301192
0.040766, 0.633198, 0.00030586
0.0357806, 0.841001, 0.211425
0.0421638, 0.823378, 0.327861
0.040678, 0.980603, -0.0390549
0.030016, 0.999728, -0.203767
0.0347025, 0.639826, -0.735645
0.0339842, 0.627866, -0.188997
0.0349215, 0.661311, -0.108675
0.0322545, 0.664546, -0.186609
0.026594, 0.600715, -0.568531
0.0255827, 0.604909, -0.0460292
0.0301055, 0.847695, 0.195607
0.0311817, 0.967703, 0.190618
0.0328517, 0.760995, -0.111461
0.0416473, 0.718535, 0.375471
0.047183, 0.659886, -0.0447099
0.036017, 0.73996, 0.420856
0.0324705, 0.819366, 0.447581
0.049997, 0.833187, 0.21228
0.0457511, 0.856456, 0.309528
0.0397449, 1.0099, -0.752618
0.0301462, 0.915219, 0.172903
0.0367441, 0.988926, 0.326412
0.0360014, 0.972607, 0.468292
0.0489953, 1.03426, 0.33284
0.0481474, 0.899907, 0.354872
0.0412878, 1.01841, 0.514972
0.0351483, 0.856313, 0.28258
0.0383096, 0.994744, 0.361194
0.0695519, 1.17521, 0.308853
0.0723921, 1.12606, 0.071747
0.0441468, 1.57863, 0.393917
0.0692051, 1.49764, 0.303749
0.0608128, 1.22473, 0.303816
0.0644561, 2.20349, 0.332291
0.0838942, 1.50561, 0.289886
0.0680146, 1.67054, 0.446449
0.0715612, 1.8865, -0.342003
0.0686283, 1.62092, 0.163625
0.0560101, 1.96175, 0.347172
0.0728614, 1.8988, 0.460981
0.0633636, 1.32987, 0.556696
0.0529802, 1.52494, 0.51565
0.0515392, 1.72271, 0.19278
0.0521348, 1.25514, -0.153498
0.0432536, 1.53233, 0.268434
0.0354098, 1.31457, 0.227332
0.0577757, 1.39285, 0.230201
0.053891, 1.91628, -0.027637
0.0491444, 1.7189, 0.0359511
0.0489346, 1.37036, 0.38902
0.0501086, 1.4, 0.315213
0.0673148, 1.31005, 0.379909
0.0649396, 1.84125, 0.119597
0.0634137, 1.26523, -0.309294
0.0483127, 1.42686, -0.336057
0.0550294, 1.04975, 0.0700679
0.0538622, 0.926685, -0.0354334
0.0390379, 0.752577, 0.0655733
0.0368522, 0.873894, -0.249392
0.0382887, 1.16867, 0.260706
0.031599, 0.962238, -0.241313
0.0284785, 1.18397, 0.40877
0.041592, 0.933711, 0.372022
0.0338322, 0.735521, 0.310931
0.0355582, 0.928418, 0.219011
0.0385375, 1.20168, -0.332328
0.0449647, 1.33353, -0.0840397
0.0424832, 1.00733, 0.156101
0.0467624, 1.11153, -0.218007
0.0490825, 1.18716, 0.0920288
0.055594, 1.26419, 0.273836
0.0480345, 1.00116, 0.355476
0.0348523, 1.06374, -0.688503
0.038636, 1.21565, -0.58275
0.0472774, 1.30845, -0.350867
0.0415272, 0.983066, -0.0223901
0.0439176, 1.28041, -0.304013
0.0360606, 1.15837, 0.0647089
0.0384415, 1.29939, -0.632011
0.0455947, 1.03291, -0.651843
0.035641, 0.899498, -0.343697
0.0449045, 0.859583, -0.131547
0.0470789, 0.946274, 0.0360195
0.0392095, 0.85299, -0.436377
0.0414744, 1.16277, -0.421872
0.0390938, 1.00119, 0.17387
0.042812, 0.907861, 0.0459889
0.0533403, 1.08994, 0.256765
0.0481878, 0.977427, 0.287627
0.0468135, 1.41555, -0.261121
0.0467261, 1.11121, -0.380467
0.0458254, 0.955209, -0.0307267
0.0380428, 1.1336, 0.141274
0.0554865, 1.04778, -0.139647
0.0415826, 0.99158, -0.190211
0.0387874, 1.38445, -0.00697885
0.0353308, 1.14548, 0.355821
0.0370304, 1.15076, 0.340386
0.0526144, 1.00049, 0.321282
0.0499777, 0.84904, 0.234551
0.0538127, 1.13808, 0.0783354
0.0446295, 1.12908, 0.251209
0.0436057, 1.08688, 0.126456
0.0407906, 1.24611, 0.062919
0.0315199, 0.982588, -0.0486099
0.0241711, 1.08449, -0.521036
0.0311162, 0.863714, 0.0371089
0.0307421, 1.04426, 0.428888
0.0369562, 0.760575, 0.293787
0.0430982, 1.26831, 0.0969866
0.0365599, 1.00899, 0.234097
0.0337293, 0.910872, 0.448229
0.0314272, 0.908019, 0.254219
0.0472637, 1.10145, 0.184751
0.048766, 0.882015, -0.0758451
0.0419534, 1.19078, 0.244881
0.0600798, 1.09203, 0.466636
0.0431977, 0.90535, 0.0197915
0.0364315, 1.16141, 0.28169
0.0309003, 0.880364, 0.321646
0.0238601, 0.952663, 0.485239
0.0386104, 0.954047, 0.124564
0.0394363, 0.942321, -0.0595066
0.036877, 1.08419, -0.283312
0.0480214, 1.00851, -0.0386745
0.0449227, 0.969754, -0.501328
0.0407458, 0.877427, -0.346577
0.0499334, 1.12445, -0.336654
0.0375292, 1.32478, -0.651279
0.0560767, 1.28627, -1.07229
0.0465262, 1.21736, -0.218081
0.0402857, 1.47856, -0.236494
0.045156, 1.186, -0.134471
0.0499011, 1.22978, -0.0708327
0.0505169, 0.943404, 0.161906
0.0523616, 1.31015, 0.285097
0.0511982, 1.22919, -0.317836
0.05038, 1.46494, 0.300865
0.0511323, 0.898646, 0.493303
0.0603275, 1.02182, 0.380439
0.0357718, 0.741128, 0.331267
0.0340295, 0.618704, -0.353832
0.0416105, 0.823369, -0.30514
0.045598, 0.849899, -0.687098
0.0446026, 0.926645, -0.300899
0.0466299, 0.943545, -0.681429
0.0410231, 0.829768, 0.44717
0.0452354, 1.18913, 0.44539
0.0512067, 0.93069, 0.444556
0.0538689, 0.799973, 0.41693
0.0509168, 1.0233, -0.164906
0.0377371, 1.19002, 0.317072
0.0481528, 1.30766, 0.379644
0.0471656, 1.04752, 0.31499
0.0541602, 1.50918, 0.444259
0.063655, 0.993478, -0.00848359
0.0596235, 1.24695, -0.237798
0.0418588, 1.44914, 0.330565
0.0549483, 1.11197, 0.428257
0.0491248, 0.892302, 0.359407
0.0486337, 1.38536, -0.239706
0.037741, 1.1583, 0.438528
0.0614754, 1.21733, 0.534448
0.0385001, 1.44821, 0.536446
0.0587321, 1.21517, 0.476074
0.0787366, 1.5708, 0.54591
0.0424321, 1.35913, 0.464226
0.0637086, 1.16884, 0.230675
0.0485883, 1.22264, -0.355073
0.047087, 1.4236, -0.0926294
0.0319809, 1.01168, -0.258315
0.035556, 0.996629, 0.00318274
0.0319908, 0.837021, 0.0301271
0.0385768, 0.855079, -0.24455
0.0331276, 1.06475, -0.614032
0.0359776, 0.671227, -0.236613
0.02999, 0.904815, 0.0656682
0.0309458, 0.751342, -0.397131
0.0293264, 0.922976, -0.649601
0.0354037, 0.864853, -0.385837
0.0310111, 0.791086, -0.690387
0.0524849, 0.799214, -0.670548
0.0486755, 0.768245, -0.0285417
0.0310984, 1.00555, 0.156506
0.0310945, 1.01092, -0.320803
0.0369485, 0.912573, -0.576386
0.0368149, 0.95163, -0.195971
0.0303584, 0.917412, -0.0167968
0.0519776, 0.63096, 0.174237
0.032354, 0.98466, -0.545594
0.0432084, 0.836235, 0.0875342
0.0407018, 0.69888, 0.239305
0.0325834, 0.761828, 0.186172
0.032823, 0.721772, 0.157356
0.0326567, 0.67569, 0.301768
0.0431345, 0.672747, -0.16831
0.026705, 0.903949, -0.172257
0.0415238, 0.783221, -0.276755
0.0336088, 0.866629, 0.158058
0.0377946, 0.975874, 0.365429
0.0386549, 0.870124, 0.39586
0.0505825, 1.23257, 0.437357
0.0433383, 1.46244, 0.130271
0.0415609, 1.20621, 0.0895366
0.0446432, 1.08831, 0.324762
0.0490886, 1.06099, 0.387627
0.0465996, 0.92836, -0.149835
0.0418519, 1.10164, -0.0243214
0.0436325, 0.810946, -0.0143574
0.0483596, 0.719965, -0.937305
0.0464942, 1.09559, 0.232075
0.0354564, 1.08767, 0.118253
0.0346235, 0.951666, 0.0180325
0.0350769, 1.19912, 0.024904
0.049979, 1.02268, 0.030831
0.0385347, 1.2572, -0.235101
0.041773, 1.13581, -0.198653
0.0530898, 1.04379, 0.0331247
0.0607657, 1.05756, -0.245587
0.040694, 1.08054, -0.137457
0.0408503, 1.02916, -0.932757
0.040394, 0.883281, -0.144067
0.0424661, 0.798897, -0.322273
0.025106, 1.04838, -1.33024
0.039393, 0.676692, -0.299988
0.0303583, 0.900729, -0.193466
0.0301062, 0.768983, -0.270622
0.0300303, 0.724654, -0.0295044
0.0402554, 0.929149, 0.48023
0.0520519, 1.00837, 0.551687
0.0521141, 1.10541, 0.587897
0.0468064, 0.998795, 0.492715
0.0574239, 1.23882, 0.476862
0.0438539, 1.41737, 0.372219
0.0613299, 1.24346, -0.203885
0.0626158, 1.18561, 0.000404146
0.0548853, 1.36588, -0.457746
0.0756608, 1.40549, 0.0580693
0.0571406, 1.42239, 0.221351
0.0634959, 1.35088, 0.193397
0.0539697, 0.997361, -0.134125
0.0419609, 1.04822, -0.0523551
0.0405561, 1.41888, -0.363438
0.0459834, 1.06693, -0.139775
0.0290959, 0.970665, -0.233459
0.0337565, 1.04743, -0.39247
0.0477424, 1.12096, -0.127147
0.0494179, 1.27679, -0.710264
0.0431479, 0.8783, -0.137308
0.0358391, 0.796517, -0.00387378
0.0387697, 0.699679, -1.61378
0.0408818, 1.00636, -0.136228
0.0318859, 0.557097, -0.106339
0.0391455, 0.737308, -0.302225
0.0382313, 0.821564, -0.0375544
0.0325423, 0.657333, -0.116577
0.0421681, 0.787154, 0.131199
0.0413581, 0.6596, 0.0855197
0.0475967, 0.89424, 0.18676
0.057087, 0.843168, -0.0993714
0.0452143, 0.846963, 0.199063
0.047464, 0.804517, 0.181503
0.0284416, 0.901632, 0.073517
0.0319514, 0.744226, -0.361153
0.0314076, 0.949543, -0.596975
0.0306556, 0.94419, 0.0990573
0.036524, 0.725376, 0.110789
0.0327379, 0.790602, -0.125972
0.0269938, 1.02076, 0.0189125
0.0356559, 0.748958, -0.204489
0.0311504, 0.893778, -0.119798
0.0382247, 0.693677, 0.0940942
0.041959, 0.593646, 0.0836059
0.0283614, 0.806881, 0.00492356
0.0370651, 1.23833, -0.0937412
0.0549609, 0.93467, 0.486757
0.0504059, 1.2116, 0.516398
0.0464866, 1.08767, 0.00472122
0.0569274, 0.991389, -0.217138
0.0441786, 0.901725, -1.0771
0.0530047, 0.937253, 0.114541
0.0383493, 0.969955, 0.128458
0.0453367, 1.02763, 0.261476
0.0406466, 0.900669, 0.319513
0.0508755, 1.16972, 0.0060023
0.0530291, 1.03885, 0.357794
0.0495964, 0.878058, 0.102199
0.0507911, 1.04225, 0.34782
0.0335582, 1.14909, 0.411713
0.0353227, 1.08229, 0.0304208
0.0318821, 1.08789, 0.29333
0.0381738, 1.14356, 0.355951
0.0339871, 0.822311, 0.38318
0.0435074, 1.02024, 0.340305
0.0334354, 0.743798, -0.675838
0.0348943, 0.921949, -0.0516545
0.0427391, 0.875572, 0.0663091
0.0386985, 1.19536, 0.366755
0.0283742, 0.877884, 0.300075
0.0309586, 0.602723, 0.380315
0.034277, 0.726838, 0.397421
0.0273947, 0.694421, -0.0914714
0.0307945, 0.805173, -0.72628
0.0300162, 0.898787, -0.563158
0.0349557, 0.485402, 0.0963963
0.0264809, 0.873237, 0.329596
0.034906, 0.910174, 0.159839
0.0401056, 0.657447, -0.683383
0.0365649, 0.542797, 0.3287
0.0377365, 0.650762, -0.134451
0.0383521, 0.791633, -0.284421
0.0347119, 0.828439, -0.127318
0.0301148, 0.836748, -0.392486
0.0321801, 0.779022, -0.759626
0.0365264, 0.612211, -1.26603
0.0398968, 0.705106, -0.00757149
0.0375234, 0.757537, -0.633363
0.0322633, 0.74331, -0.346119
0.0252605, 0.577677, -0.432587
0.0268271, 0.557456, -1.22173
0.018214, 0.467146, -0.336923
0.0316427, 0.685474, 0.119606
0.0316529, 0.726805, -0.343137
0.043598, 0.946283, -0.302679
0.0379327, 1.13338, -0.0421956
0.0583057, 0.908288, -0.156871
0.0325669, 0.888392, -0.230141
0.0431044, 1.00363, -0.263346
0.0336733, 0.950935, 0.158511
0.0415772, 0.93352, 0.155491
0.0340714, 1.28493, 0.245128
0.0379169, 0.82059, 0.0213128
0.0258829, 0.807931, 0.0309971
0.0376926, 0.779926, -0.0506271
0.0448622, 0.93908, -0.384261
0.050056, 0.783782, -0.451954
0.023124, 0.898026, -0.115375
0.0344507, 0.7151, -0.194899
0.0339377, 0.925173, 0.265261
0.0329731, 0.991862, 0.221898
0.0361196, 0.872983, 0.0731742
0.0478443, 1.21901, -0.247222
0.0351409, 0.973609, -0.515132
0.0418835, 0.897408, -0.684644
0.0453246, 1.03638, -0.703939
0.0448215, 0.944159, -0.266066
0.0521782, 0.980567, -0.320344
0.0463466, 0.989236, -0.268001
0.036476, 1.33946, -0.638173
0.0366735, 0.820662, -0.33218
0.0295802, 0.783705, -1.0971
0.0268642, 0.871948, -0.210984
0.0340116, 0.868739, -0.110416
0.0365623, 0.817396, -0.248106
0.0289324, 1.05665, -0.102766
0.0352662, 0.796432, -0.177105
0.0422814, 0.64756, -0.414318
0.0386385, 0.874882, -0.0291458
0.0454719, 1.13777, -0.020807
0.0243692, 0.879744, -0.214628
0.0352035, 0.792365, -0.227623
0.0520729, 0.803541, 0.154181
0.054023, 0.839346, 0.160797
0.0449067, 1.09426, -0.239088
0.0405606, 0.820913, 0.153258
0.0390433, 0.774023, 0.270869
0.0305583, 1.09214, 0.351062
0.0294776, 0.793997, 0.318891
0.038564, 0.917357, 0.0204332
0.039979, 1.12937, -0.736153
0.038896, 1.11947, -0.46067
0.0305831, 1.08119, 0.032992
0.0369797, 1.12724, 0.0228443
0.0450958, 1.13656, -0.977569
0.0279333, 0.754675, 0.14187
0.0360374, 1.11875, -0.780986
0.0418938, 1.1856, 0.0842714
0.0416675, 0.875696, 0.0754313
0.0342076, 1.15975, -0.37279
0.0403742, 1.13972, -0.285006
0.0393032, 1.42566, 0.183652
0.0543288, 1.12155, 0.0110048
0.0543536, 1.39111, -0.0535651
0.0569077, 1.38528, -0.0989203
0.0477766, 0.904175, -0.583564
0.0419593, 1.22183, 0.0140534
0.0483316, 1.01307, -0.0693904
0.0410894, 1.14505, -0.255275
0.0398919, 1.07992, -0.500756
0.035819, 0.735601, 0.0630246
0.0429514, 1.1002, -0.0984048
0.0309219, 0.932412, -1.73807
0.0390784, 0.829534, -0.368675
0.0361949, 0.86581, -0.672454
0.033791, 0.80977, -2.00231
0.023784, 0.683022, -0.815259
0.0307116, 0.548024, -0.919959
0.0294966, 0.702799, -0.232705
0.0352028, 0.82859, -1.65967
0.0342501, 0.73801, -0.108431
0.0330795, 0.969322, -0.293496
0.0324863, 0.712692, -0.988175
0.0258558, 0.834087, -0.638529
0.0295972, 0.713144, -0.673142
0.0386537, 1.00023, -0.995415
0.0455213, 0.700799, -0.409182
0.0350695, 0.569048, -0.0168812
0.0297313, 0.867362, -0.528485
0.0288108, 0.799959, -0.913546
0.0379044, 0.529353, -0.530071
0.0279893, 0.641546, -0.187096
0.0209172, 0.712515, -0.272015
0.0339076, 0.738425, -0.367196
0.0380667, 0.930674, -0.599362
0.0282083, 0.66956, -0.804874
0.0387727, 0.476177, -0.202062
0.0304273, 0.710429, -0.154677
0.0276362, 0.595137, 0.0643357
0.0341493, 0.57602, -0.695262
0.0317898, 0.781144, -1.02542
0.0243933, 0.621842, -0.529645
0.0285111, 0.574156, -1.039
0.0158615, 0.563435, -2.57143
0.0150746, 0.512612, -1.86201
0.019965, 0.41793, -2.16447
0.0238561, 0.409865, -0.655384
0.0256446, 0.429058, 0.0211359
0.0307296, 0.553881, 0.059099
0.025354, 0.661901, -0.202383
0.0388663, 0.650725, -0.448636
0.0299262, 0.587109, -0.665469
0.0267684, 0.862796, -0.615042
0.0303844, 0.72473, -0.0591061
0.0322287, 0.936416, -0.0306344
0.0364827, 0.79234, -0.442344
0.0305744, 0.884729, -0.866999
0.0381069, 0.86598, -0.589121
0.0423154, 1.09316, -0.00820893
0.0284888, 0.917534, -0.57198
0.0385138, 0.960166, 0.0698248
0.0302629, 0.78006, -0.349432
0.0448733, 0.912899, -0.018879
0.0313459, 0.610807, -2.25083
0.032123, 0.658887, -0.0850148
0.041584, 1.08608, 0.0076518
0.0298454, 1.54707, 0.147935
0.054953, 1.07206, -0.220591
0.065687, 1.06832, -0.0972192
0.0390151, 1.03655, -0.0670388
0.0424059, 0.983998, -0.0822465
0.0434041, 1.15293, -0.0657085
0.0498856, 0.837618, -0.113896
0.0424418, 1.00745, -0.00305879
0.043047, 0.819395, -0.738728
0.0393661, 0.644798, -0.292681
0.0269684, 0.831618, -0.673266
0.0363523, 0.789035, 0.0818188
0.0324686, 0.764763, -0.515633
0.0255047, 0.577357, -0.294231
0.0410317, 1.03904, -0.563964
0.0226619, 0.816596, -0.223843
0.0246241, 0.65565, -0.361979
0.0199974, 0.601877, -0.304607
0.0366916, 0.75554, -0.348402
0.0313097, 0.827915, -0.0205776
0.047731, 0.667754, -0.565627
0.0328332, 0.897096, -0.257813
0.0463992, 0.908516, -0.265615
0.0395115, 0.652799, 0.151571
0.0300564, 0.997914, -0.845811
0.0351565, 0.795118, -0.135373
0.0358818, 0.941951, -0.103436
0.0362564, 0.84983, 0.418591
0.0450272, 1.1151, 0.0859759
0.0403475, 1.08763, -0.159727
0.0414005, 1.00279, -0.0331906
0.0396097, 0.86319, 0.351925
0.0476805, 1.00727, 0.306585
0.0458227, 1.22825, 0.318457
0.0423747, 0.886452, -0.0248457
0.0402079, 0.90719, 0.371515
0.0455964, 0.945224, 0.121557
0.0327393, 1.00979, -0.0112794
0.0425652, 0.835199, -0.0607789
0.041467, 0.674395, 0.399274
0.0506687, 0.785171, 0.381475
0.045304, 1.11311, -0.405778
0.0574917, 0.673043, 0.38467
0.0585555, 1.59388, 0.319015
0.0587867, 1.11005, 0.0942218
0.0309718, 0.904408, 0.352692
0.0378546, 0.948359, 0.492664
0.0274203, 0.944246, -1.15745
0.0433133, 0.913913, 0.0822155
0.0359678, 1.17775, -1.17593
0.0318701, 1.00212, -1.19942
0.0361287, 0.925293, 0.234765
0.0352369, 1.0302, 0.256391
0.0362143, 0.954273, 0.319884
0.0299356, 0.763961, 0.251419
0.0384002, 0.812453, 0.363481
0.0414627, 0.935172, 0.312948
0.0460256, 1.00095, 0.076229
0.0409094, 1.05118, 0.245098
0.0487762, 1.1605, 0.0814662
0.027741, 1.3486, -0.174459
0.0514499, 1.01012, 0.177706
0.0383461, 1.17928, 0.0520673
0.0497531, 1.15449, -0.126659
0.0487438, 1.28998, -0.0613678
0.053287, 1.7146, 0.228755
0.0626482, 1.25053, 0.181131
0.0450761, 1.36963, -0.62013
0.0561414, 1.36488, -0.669914
0.0556414, 1.10995, -0.323635
0.0476878, 1.16002, 0.284422
0.0478026, 1.47421, 0.38402
0.06042, 1.13842, 0.20283
0.0508065, 1.58526, 0.240161
0.0475719, 1.30631, 0.304667
0.0460363, 1.28623, 0.00995538
0.0498782, 1.54138, -0.320936
0.0466869, 1.56361, 0.156498
