mu 
0.0121303
0.00852329
0.0132439
0.015696
0.0117952
0.0181915
0.0187545
0.0168478
0.0164089
0.0166671
0.0183941
0.0226483
0.0165975
0.0168946
0.0182712
0.0134193
0.0141545
0.0139207
0.0177097
0.0194824
0.0165933
0.0152963
0.015948
0.0146624
0.0184054
0.0168212
0.0183918
0.0158781
0.0193461
0.0188509
0.0175414
0.0186653
0.0171871
0.0205014
0.0199334
0.015861
0.0185816
0.0250849
0.0172019
0.0203717
0.016336
0.0162836
0.0169059
0.0173652
0.0160604
0.0131699
0.014304
0.0171421
0.0163314
0.0175624
0.0116717
0.0140585
0.0179004
0.0190281
0.0191509
0.0160953
0.021781
0.0217302
0.0186635
0.023805
0.0240049
0.0216034
0.019588
0.0178885
0.0218039
0.0150941
0.0129472
0.0151516
0.0148371
0.0179067
0.017039
0.0154299
0.017793
0.0153779
0.0150178
0.0204785
0.0136352
0.0156224
0.0195755
0.0166921
0.0187
0.0151514
0.0185504
0.020602
0.0191201
0.0164096
0.0139943
0.0157759
0.0151738
0.0178003
0.0136407
0.0148948
0.0183041
0.0194293
0.0189885
0.0161928
0.0214792
0.0171559
0.0155474
0.0160895
0.0170293
0.0188233
0.0181375
0.0155675
0.0210386
0.0201751
0.0214823
0.0207903
0.0158371
0.0190376
0.0156846
0.0200088
0.0168017
0.0208094
0.0171681
0.0151024
0.0154777
0.016836
0.0138751
0.0195664
0.0171128
0.0247662
0.0222415
0.0228027
0.0192188
0.0135967
0.0141024
0.0161117
0.0168792
0.0195457
0.0190412
0.0175658
0.0191562
0.0196971
0.0205008
0.0192715
0.0183041
0.0197501
0.0203115
0.0239834
0.021036
0.0188801
0.0178014
0.0186366
0.0186203
0.0146803
0.0183593
0.0164771
0.0162759
0.0157292
0.0172762
0.0134969
0.0149584
0.0133796
0.0115484
0.0120098
0.0177858
0.0201321
0.0175952
0.0184502
0.0193556
0.0174688
0.0194203
0.0211243
0.0192278
0.0194267
0.0227013
0.0219682
0.0219343
0.0216169
0.0221937
0.0169482
0.0171425
0.0139277
0.0148633
0.0156409
0.0157236
0.0209839
0.0182254
0.0274862
0.0202635
0.0228129
0.0185608
0.018978
0.0159942
0.0129411
0.0195335
0.0197923
0.0258346
0.0238264
0.0218869
0.0186811
0.0200974
0.0194909
0.0157358
0.0212401
0.0157533
0.0180677
0.0221089
0.0181537
0.0187462
0.020521
0.0171882
0.0185804
0.0203343
0.0196936
0.0233157
0.0204861
0.0230307
0.0210395
0.0189084
0.0216095
0.0181704
0.0163281
0.0128544
0.0196749
0.0240684
0.0140917
0.0188839
0.0204988
0.0181619
0.0166782
0.0185783
0.0190267
0.0168844
0.0203488
0.0169262
0.0192422
0.0262066
0.0236311
0.0173823
0.0187971
0.0172599
0.0175775
0.0146879
0.017364
0.0177212
0.0194389
0.0209619
0.0190631
0.0183484
0.0138636
0.0175542
0.0175103
0.0155782
0.0199458
0.026708
0.0230046
0.0225761
0.0163673
0.0199662
0.0201533
0.0202303
0.0207175
0.0237218
0.019643
0.0193793
0.0190041
0.0187824
0.0162513
0.0140039
0.0213862
0.0179735
0.013922
0.0204842
0.0193017
0.0175351
0.0230209
0.0234407
0.0234178
0.0228994
0.0232472
0.0224168
0.0228432
0.0205884
0.0206655
0.0196224
0.0190978
0.0204195
0.0158116
0.0163346
0.0125775
0.0153036
0.0163412
0.0162751
0.0173321
0.0183853
0.0158686
0.0153187
0.0227598
0.0187301
0.023269
0.021615
0.0195611
0.0169106
0.0214767
0.0167061
0.0211969
0.0185067
0.0152432
0.0214397
0.0207581
0.0180733
0.0189794
0.0183725
0.0144418
0.0156816
0.0220207
0.017074
0.0163984
0.0166606
0.0178854
0.0157095
0.0213188
0.0185617
0.0175858
0.0156009
0.0174139
0.0198166
0.0146112
0.0129301
0.0185216
0.0207865
0.0137933
0.0160558
0.013616
0.0156528
0.0146381
0.0147404
0.0208843
0.0176496
0.0215484
0.01688
0.0144477
0.0201809
0.0215671
0.0221905
0.0199196
0.0209441
0.0210821
0.0153671
0.0176396
0.0181389
0.0197495
0.0191667
0.0182023
0.019074
0.0165035
0.0180708
0.0168775
0.021543
0.0194112
0.0180927
0.0176067
0.0222792
0.0184274
0.0197261
0.016707
0.0149269
0.0168684
0.0127497
0.0161022
0.0194316
0.0171127
0.0219459
0.0160441
0.0204596
0.0200543
0.0187043
0.0194625
0.0191111
0.0152777
0.0166894
0.0182979
0.0160295
0.0171518
0.018261
0.0191203
0.0158161
0.0160913
0.019105
0.0164667
0.01616
0.015006
0.0146976
0.0205456
0.0223861
0.0222515
0.0219209
0.0242033
0.017095
0.0178011
0.0189174
0.018049
0.0200237
