mu 
0.011136
0.0173375
0.013369
0.0116319
0.0145929
0.0162625
0.0163159
0.0169461
0.0163996
0.0181249
0.0160604
0.0194638
0.0164289
0.0190397
0.0160764
0.0178345
0.014563
0.0167872
0.0206892
0.021688
0.0197486
0.0185907
0.0204949
0.0178217
0.0210444
0.0246188
0.0232792
0.0220601
0.0191652
0.0231634
0.0203556
0.0200924
0.0169073
0.0186369
0.0151902
0.0141852
0.015193
0.0182191
0.0178043
0.0215235
0.02717
0.0290049
0.0217412
0.0229254
0.0237753
0.0207641
0.0235838
0.0205228
0.0196646
0.0220347
0.0206384
0.0222911
0.0203047
0.0219206
0.0144836
0.0166806
0.0205781
0.0215105
0.0191979
0.0202763
0.0171082
0.0162108
0.0126259
0.0176291
0.0173263
0.0188383
0.0197918
0.0221562
0.0223474
0.0212304
0.0211738
0.0173924
0.0174192
0.0218531
0.0171331
0.0167015
0.0177635
0.018479
0.0169926
0.0172355
0.0139979
0.0151911
0.0151854
0.016351
0.0214547
0.0185635
0.0161362
0.0138412
0.0185232
0.0177029
0.0167918
0.0223015
0.0222116
0.0198175
0.0187869
0.0166313
0.0212482
0.0157568
0.0178582
0.0167815
0.018723
0.0184226
0.0168044
0.0167183
0.0220579
0.0212785
0.0213081
0.0159389
0.0188757
0.0200216
0.0260314
0.0264355
0.0206963
0.023528
0.0165028
0.0186272
0.0189125
0.0180752
0.019828
0.0169329
0.0157303
0.013419
0.0162508
0.0187583
0.0216206
0.0208597
0.0188893
0.0226877
0.0200787
0.0175905
0.0178322
0.0198355
0.0240168
0.0233273
0.0181827
0.018563
0.022734
0.0227002
0.0186309
0.0174374
0.0151729
0.0129216
0.0167763
0.0229513
0.0184889
0.0181995
0.0201163
0.0174716
0.0174595
0.0209046
0.0168678
0.0177008
0.0239705
0.0226875
0.0183075
0.0174184
0.0239602
0.0184223
0.0193863
0.0163114
0.0233848
0.0189201
0.0212481
0.0206944
0.0159136
0.0250993
0.0181705
0.0153874
0.0170436
0.0149806
0.0166563
0.0205872
0.0170454
0.0172621
0.0154077
0.0197744
0.0191273
0.0216063
0.0193262
0.0179019
0.0179598
0.0173
0.0225569
0.0159717
0.0195336
0.0206448
0.0170668
0.0183274
0.0209519
0.0199003
0.021692
0.0216851
0.0194023
0.0221169
0.0185803
0.0222708
0.0210436
0.021394
0.0224365
0.0185702
0.0193006
0.0205884
0.0210325
0.0204377
0.0200737
0.0198482
0.0161074
0.0155103
0.0192033
0.0205686
0.0198398
0.018001
0.0181991
0.0188136
0.019467
0.0237475
0.0188411
0.0187089
0.0245662
0.0204194
0.0231173
0.0219492
0.0165498
0.0148288
0.0167799
0.016754
0.0225619
0.0202849
0.0213757
0.0211486
0.0199601
0.0209447
0.016111
0.0216436
0.0222588
0.0171044
0.0183799
0.0195341
0.0179266
0.016476
0.0202437
0.0214044
0.0165508
0.0212632
0.0200259
0.0210875
0.0183796
0.0158336
0.019506
0.015074
0.0189977
0.012355
0.0181966
0.0205366
0.0219073
0.0157987
0.0215797
0.022583
0.0196133
0.0171614
0.0198285
0.0141252
0.0208628
0.0192552
0.020925
0.0193833
0.0217015
0.019091
0.0193885
0.0200952
0.0194948
0.0231169
0.0237803
0.0248744
0.0245662
0.0224849
0.0169232
0.0195037
0.0224227
0.0188331
0.0181694
0.019664
0.0216192
0.0194966
0.0184412
0.0199446
0.0162288
0.0154316
0.0181236
0.0158498
0.0172727
0.0206402
0.0207099
0.0208971
0.0233071
0.0199899
0.0228389
0.0181332
0.0155979
0.025033
0.0185533
0.0215448
0.0197519
0.0145507
0.0159812
0.0148639
0.0135705
0.0130703
0.0171365
0.0165419
0.0168946
0.017412
0.0199899
0.0221679
0.0185272
0.0184052
0.0178445
0.0161822
0.021955
0.0171715
0.0165279
0.0182028
0.0167892
0.0225257
0.016523
0.0191271
0.0209009
0.0210801
0.0208236
0.0141664
0.0166321
0.0172302
0.0188743
0.0172245
0.0184624
0.0221888
0.0218144
0.0137449
0.0184041
0.0216239
0.0188531
0.0152081
0.0157414
0.0172482
0.0152249
0.0175572
0.0187756
0.0237141
0.0210903
0.0243447
0.0202006
0.0204346
0.0219034
0.0186879
0.0219401
0.0203881
0.0214816
0.018649
0.0222979
0.0233872
0.0181406
0.0225574
0.024487
0.0181369
0.0180865
0.0217086
0.0171231
0.0184868
0.0213413
0.0234649
0.020002
0.0198665
0.0205186
0.0200701
0.0195154
0.0167271
0.0156722
0.0184515
0.0200629
0.0194933
0.0230578
0.0177038
0.0206297
0.0170318
0.0126958
0.0114241
0.0173791
0.0214244
0.02535
0.0258149
0.0179494
0.0249189
0.0229148
0.023865
0.0254141
0.01607
0.0201113
0.0196172
0.0213747
0.0199564
0.0160009
0.0198089
0.0187258
0.0189221
0.0191425
0.0205425
0.0202806
0.0195001
0.0140001
0.0184482
0.0146508
0.0171288
0.0171393
0.0157159
0.0170395
0.0188583
0.0138374
0.0169399
0.0185012
0.0178544
0.0180757
0.0187853
0.01826
0.0190246
0.0190586
0.0167024
0.0213168
0.0191218
0.019203
0.0199296
0.0221741
0.0202252
0.0186783
0.0185214
0.0157395
0.0186983
0.0180753
0.0208933
0.0140372
0.0178971
0.0161472
0.0176514
0.0179888
0.0185678
0.0159782
0.018792
0.016511
0.0142632
0.0187048
0.0180728
0.0202474
0.0197051
0.0204909
0.018942
0.0162388
0.0176816
0.0186483
0.0167886
0.0200171
0.0203026
0.0217918
0.0178722
0.0199781
0.0214253
0.0195646
0.0198885
0.0169149
0.0171507
0.0227622
0.02075
0.0161462
0.0182513
0.0193488
0.0168659
0.0172731
0.0204288
0.0176313
0.0220864
0.0163115
0.0197655
0.0180425
0.0216124
0.0141531
0.0169902
0.0174232
0.0138028
0.0184804
0.0165572
0.0206623
0.0183485
0.0182098
0.0199724
0.0226956
0.0210392
0.0195644
0.0185014
0.021601
0.0218526
0.0162954
0.0171533
0.0181835
0.0155018
0.0189926
0.019078
0.0154032
0.0174094
0.0191613
0.0185674
0.0200419
0.0171642
0.0151465
0.0157597
0.0179087
0.0177716
0.0166163
0.0164844
0.0199917
0.0214261
0.0166891
0.0193255
0.016942
0.0202019
0.0197781
0.0163542
0.0233764
0.0177576
0.0204108
0.0241645
0.0209597
0.022549
0.0190318
0.0241732
0.022084
0.0198974
0.0181199
0.0201984
0.0190834
0.0154068
0.0178892
0.0193696
0.0205928
