mu 
0.0122278
0.0125286
0.0138594
0.0143047
0.0139344
0.0147582
0.0155585
0.0168116
0.0192342
0.0180958
0.0177631
0.020054
0.0201199
0.0166905
0.0191604
0.0216362
0.0174312
0.0207817
0.0224963
0.0211059
0.0151387
0.0215673
0.0190679
0.0179481
0.0152031
0.0199104
0.0232
0.0223138
0.0197588
0.0173138
0.0192987
0.0137421
0.0192264
0.0168666
0.020105
0.022953
0.026844
0.0233459
0.0268183
0.0221174
0.020272
0.0207506
0.0169488
0.0165065
0.0164895
0.0204863
0.0186069
0.0147122
0.0189364
0.0246499
0.0214635
0.0222287
0.0182846
0.0143976
0.0178013
0.0193784
0.0183883
0.0165418
0.0135964
0.0169131
0.0168484
0.0208691
0.0213871
0.024207
0.0235732
0.0210559
0.0226322
0.0198486
0.020311
0.0196399
0.0193381
0.0180229
0.0190198
0.0201262
0.0200861
0.0202027
0.0220131
0.0200108
0.0166655
0.0172578
0.0176323
0.0145633
0.0192053
0.0153353
0.0205661
0.0163271
0.0168345
0.021778
0.0189998
0.0178697
0.0155593
0.0177902
0.0178108
0.0185733
0.0159993
0.0185896
0.0205729
0.018046
0.0192134
0.0174082
0.0171507
0.023064
0.0226994
0.0253582
0.0288872
0.018882
0.0178213
0.0187768
0.0215232
0.0220966
0.0217442
0.0160384
0.0167125
0.0157653
0.0252392
0.0183909
0.0196868
0.0172835
0.0190585
0.0225561
0.0166956
0.0160443
0.0159458
0.0184792
0.0161682
0.018354
0.0186612
0.0222281
0.0195591
0.0197191
0.0214614
0.0197957
0.0203101
0.0213179
0.0212503
0.017586
0.0216232
0.0205757
0.0170903
0.0199142
0.0190723
0.0174032
0.01839
0.0135498
0.0178034
0.0168318
0.0150416
0.0140293
0.0155343
0.0181819
0.0178442
0.018305
0.0156497
0.0194041
0.0183702
0.0190401
0.0176697
0.0164229
0.0166119
0.0174406
0.0198165
0.0149746
0.0197256
0.0164239
0.0189235
0.020205
0.0219822
0.0194202
0.0198436
0.0232523
0.0208535
0.0190539
0.0166081
0.0215683
0.0247502
0.0194841
0.0240588
0.020962
0.0173514
0.01644
0.0190471
0.0167001
0.0191546
0.0205524
0.0182102
0.0198784
0.0176294
0.0154627
0.0150399
0.0174242
0.0151705
0.0157451
0.017991
0.0193877
0.0167313
0.0141204
0.0187118
0.016331
0.0168819
0.0178771
0.0151272
0.0184158
0.0214956
0.021621
0.0165051
0.0186325
0.0177001
0.0177445
0.0214596
0.0275934
0.024409
0.0206316
0.0181168
0.0206418
0.0232695
0.0243099
0.0223595
0.0182105
0.0216565
0.0168002
0.0190367
0.0165042
0.0156738
0.0243055
0.0182101
0.0172316
0.0175913
0.0226105
0.0190119
0.0205249
0.0252597
0.0207956
0.0163054
0.0219436
0.0191926
0.0213266
0.025686
0.0257978
0.0216773
0.019612
0.0177047
0.0182887
0.0184348
0.021981
0.0162346
0.0155981
0.0166818
0.0150895
0.0145745
0.0165235
0.0220347
0.0194204
0.019573
0.0197838
0.01684
0.018168
0.0170323
0.0187721
0.018385
0.0160698
0.016464
0.0187114
0.0156347
0.0186478
0.0188103
0.0191675
0.0198436
0.0211068
0.0165784
0.0197567
0.0185499
0.015994
0.015221
0.0198554
0.0195431
0.0157764
0.0199577
0.0175654
0.0167145
0.0139235
0.0119474
0.0174199
0.0217272
0.0235522
0.0173025
0.0198169
0.0238939
0.0183481
0.0194482
0.0178085
0.0161692
0.0182976
0.0251929
0.0202094
0.0176667
0.0171254
0.0175159
0.0187787
0.0184793
0.0168935
0.0203856
0.0184865
0.0158388
0.0168099
0.0155817
0.0210122
0.0154236
0.0211888
0.0189132
0.0227276
0.0188877
0.0183548
0.0200007
0.0198255
0.0188166
0.0155513
0.0238171
0.0195354
0.0190863
0.0192139
0.0267076
0.0174043
0.0185439
0.0184723
0.0189403
0.018292
0.0192899
0.0223318
0.0226376
0.0193976
0.016556
0.0153892
0.0161508
0.0189647
0.0157828
0.0183509
0.0195688
0.0171645
0.0199818
0.0157618
0.0187436
0.0184162
0.0186642
0.0202052
0.0188183
0.0186894
0.018425
0.0153788
0.0204231
0.0217719
0.0168801
0.0202905
0.0165339
0.0210788
0.0165084
0.0158612
0.0173707
0.0139442
0.0148017
0.018411
0.0176555
0.0181446
0.0209179
0.0193732
0.0231963
0.0209168
0.0205738
0.0166699
0.0169088
0.0163665
0.0158581
0.017548
0.0204917
0.0201119
0.012731
0.0200152
0.0164715
0.0146096
0.0135012
0.0192412
0.0243071
0.0143691
0.0156004
0.0194658
0.0193462
0.0170958
0.0149642
0.013769
0.0142814
0.018709
0.0206855
0.0186759
0.0153802
0.0209195
0.0202309
0.0164134
0.0160326
0.0170205
0.0197901
0.0170078
0.0177813
0.0181633
0.0144004
0.019191
0.0168706
0.0168025
0.0201423
0.0197116
0.0186322
0.0165794
0.0171855
0.0219394
0.0195056
0.0175586
0.0148023
0.0167744
0.0233838
0.0203965
0.021255
0.0184426
0.0145537
0.0212912
0.0196537
0.0172209
0.0192901
0.0171009
0.0194478
0.0175039
0.0172466
0.0166181
0.0144695
0.0224162
0.0174172
0.0145378
0.0128028
0.020067
0.0157745
0.0161279
0.0209906
0.0209958
0.0173599
0.0152529
0.0188446
0.02035
0.0246744
0.0214351
0.01971
0.0192571
0.017578
0.0176606
0.0158805
0.0168273
0.0181867
0.0218326
0.0192234
0.0208373
0.0187812
0.0228381
0.0216532
0.0181815
0.0178575
0.01777
0.0182834
0.0182062
0.0194932
0.0180143
0.0188175
0.0173398
0.0188648
0.0212626
0.0198398
0.0166256
0.0204769
0.015914
0.0220694
0.0162703
0.0182691
0.0171276
0.0191458
0.0154178
0.0180397
0.0151501
0.0153056
0.0168158
0.0173946
0.014132
0.014137
0.0147632
0.0181613
0.0158831
0.0203901
0.0173592
0.0167063
0.0180328
0.0140354
